expenseName,expenseCategory
Game,Entertainment
gift items,Shopping
mobile txn,Shopping
fruits rs 1257,Groceries
gpay wifi bill,Bills
paid fruits,Groceries
Auto,Transport
souvenirs,Travel
CINEMA,Entertainment
moisturizer,Personal Care
Dosa,Food
supplements,Health
dth recharge txn,Bills
Travel insurance,Travel
Shaving kit,Personal Care
FACE WASH,Personal Care
phonepe supplements,Health
bike service,Transport
bus ticket pay,Transport
udemy,Education
Souvenirs,Travel
Youtube premium,Entertainment
WATER BILL,Bills
paid theme park,Entertainment
Spotify,Entertainment
Prime video,Entertainment
tea,Food
FLIPKART ORDER,Shopping
GADGETS,Shopping
Dal,Groceries
SKINCARE,Personal Care
SAMOSA,Food
paytm certification 867,Education
SALON,Personal Care
paytm mobile,Shopping
perfume rs 2286,Shopping
spent first aid,Health
BANK CHARGES,Other
paytm udemy,Education
paytm scan 746,Health
Juice,Food
COLLEGE FEE,Education
TOOTHPASTE,Groceries
WATCH,Shopping
Yoga class,Health
SALON,Personal Care
dosa,Food
phonepe skincare 342,Personal Care
UBER,Transport
dental care,Health
lunch,Food
gpay tax,Other
upi gas cylinder,Bills
paytm rice 1509,Groceries
Fastag recharge,Transport
dal rs 2646,Groceries
spent atm withdrawal,Other
Pharmacy,Health
txn concert,Entertainment
train ticket,Transport
Interest payment,Other
skincare,Personal Care
Car service,Transport
Auto fare,Transport
juice rs 2236,Food
gpay pharmacy 91,Health
paytm watch,Shopping
HAIRCUT,Personal Care
fried rice rs 2830,Food
cosmetics rs 2664,Personal Care
internet bill,Bills
Bike service,Transport
theme park,Entertainment
Salon,Personal Care
netflix rs 2877,Entertainment
Subscription,Entertainment
CHARITY,Other
concert,Entertainment
BIKE TAXI,Transport
souvenirs rs 2823,Travel
upi auto fare,Transport
First aid,Health
CONCERT,Entertainment
payment cosmetics,Personal Care
homestay,Travel
Biryani,Food
rent,Bills
spent dth recharge,Bills
toll,Transport
MOISTURIZER,Personal Care
Souvenirs,Travel
shawarma,Food
gpay pharmacy,Health
Mobile recharge,Bills
dth recharge,Bills
POSTPAID BILL,Bills
dosa rs 2251,Food
COURSE FEE,Education
Bike taxi,Transport
GAS CYLINDER,Bills
flight ticket txn,Travel
BOOK PURCHASE,Entertainment
auto fare,Transport
Milk,Groceries
doctor visit,Health
bakery items,Food
gpay haircut,Personal Care
Car service,Transport
Milk,Groceries
homestay,Travel
Salon,Personal Care
Salon,Personal Care
CHARITY,Other
phonepe provision store 1474,Groceries
breakfast rs 2853,Food
perfume,Shopping
Moisturizer,Personal Care
Vacation,Travel
COLLEGE FEE,Education
misc expense,Other
ELECTRONICS,Shopping
Haircut,Personal Care
watch,Shopping
Pharmacy,Health
rice pay,Groceries
kitchenware,Shopping
HOMESTAY,Travel
VACATION,Travel
upi masala,Groceries
Flight ticket,Travel
phonepe gadgets,Shopping
detergent,Groceries
CHECKUP,Health
parking,Transport
mobile recharge,Bills
resort,Travel
Dth recharge,Bills
Prime video,Entertainment
ATM WITHDRAWAL,Other
BOOKS,Education
HOME DECOR,Shopping
UDEMY,Education
gadgets,Shopping
certification,Education
ice cream rs 190,Food
bakery items,Food
SUBSCRIPTION,Entertainment
Lab test,Health
spent insurance premium,Bills
shaving kit,Personal Care
CLUB ENTRY,Entertainment
guided tour,Travel
PARKING,Transport
KITCHENWARE,Shopping
GAME,Entertainment
upi hotel booking,Travel
Flight ticket,Travel
Atm withdrawal,Other
Breakfast,Food
paid mobile recharge,Bills
Gift items,Shopping
water bill,Bills
shampoo,Groceries
fruits,Groceries
phonepe fried rice,Food
Tuition,Education
Dth recharge,Bills
Hotel booking,Travel
Gift,Other
Masala,Groceries
upi supplements,Health
energy drink,Food
Exam fee,Education
grooming,Personal Care
DETERGENT,Groceries
TEA,Food
souvenirs,Travel
udemy,Education
spotify txn,Entertainment
First aid,Health
Exam fee,Education
Mobile,Shopping
txn dinner,Food
TUITION,Education
Breakfast,Food
paid bike service,Transport
Salon,Personal Care
flight ticket txn,Travel
AMAZON ORDER,Shopping
cooking oil,Groceries
RAPIDO,Transport
phonepe shawarma,Food
shaving kit,Personal Care
Face wash,Personal Care
Mobile,Shopping
Milk,Groceries
WATER BILL,Bills
gpay doctor visit,Health
souvenirs rs 1985,Travel
Shaving kit,Personal Care
MASALA,Groceries
payment exam fee,Education
DTH RECHARGE,Bills
dental care rs 2166,Health
gpay amazon order 93,Shopping
water bill txn,Bills
UDEMY,Education
Souvenirs,Travel
mobile recharge,Bills
INTERNET BILL,Bills
ola txn,Transport
RICE,Groceries
paid gadgets,Shopping
Bag,Shopping
mobile recharge rs 1871,Bills
college fee,Education
WATER BILL,Bills
rapido,Transport
THEME PARK,Entertainment
DENTAL CARE,Health
UDEMY,Education
Lunch,Food
moisturizer,Personal Care
Internet bill,Bills
Fuel,Transport
MISC EXPENSE,Other
YOUTUBE PREMIUM,Entertainment
kitchenware rs 1922,Shopping
DETERGENT,Groceries
face wash,Personal Care
txn shaving kit,Personal Care
MISC EXPENSE,Other
souvenirs rs 2023,Travel
Postpaid bill,Bills
flipkart order,Shopping
txn gaming currency,Entertainment
cosmetics rs 172,Personal Care
GROCERY ITEMS,Groceries
gift items,Shopping
Headphones,Shopping
SCAN,Health
GUIDED TOUR,Travel
phonepe movie ticket 979,Entertainment
HOMESTAY,Travel
txn shaving kit,Personal Care
pharmacy rs 1057,Health
rapido,Transport
netflix rs 1380,Entertainment
game,Entertainment
COURSERA,Education
salon,Personal Care
COSMETICS,Personal Care
Tuition,Education
upi auto,Transport
course fee done,Education
payment salon,Personal Care
Juice,Food
FACE WASH,Personal Care
Bike taxi,Transport
upi pen/paper 803,Education
car service,Transport
Insurance premium,Bills
Event ticket,Entertainment
Breakfast,Food
spotify,Entertainment
Checkup,Health
subscription rs 520,Entertainment
INTERNET BILL,Bills
vegetables txn,Groceries
wifi bill,Bills
souvenirs,Travel
dosa,Food
payment game,Entertainment
payment tax,Other
Rent,Bills
LUNCH,Food
travel insurance,Travel
Coursera,Education
bike service,Transport
Veg rice,Food
GUIDED TOUR,Travel
PERFUME,Personal Care
Hospital,Health
rice txn,Groceries
clothes,Shopping
rapido,Transport
pet care,Other
bike service,Transport
paytm monthly pass,Transport
gpay biryani 1248,Food
Skincare,Personal Care
BIKE TAXI,Transport
paytm rent,Bills
Rice,Groceries
supplements txn,Health
prime video,Entertainment
DONATION,Other
misc expense,Other
TRIP,Travel
paytm maintenance fee,Bills
grooming,Personal Care
prime video,Entertainment
SUPPLEMENTS,Health
PERFUME,Shopping
rice,Groceries
COFFEE,Food
Vacation,Travel
juice,Food
fuel rs 195,Transport
flight ticket rs 270,Travel
Resort,Travel
POSTPAID BILL,Bills
rapido rs 864,Transport
supplements,Health
travel insurance,Travel
Misc expense,Other
bus ticket,Transport
coursera,Education
SCAN,Health
gpay interest payment,Other
shaving kit,Personal Care
Tuition,Education
BANK CHARGES,Other
Gift,Other
upi scan 823,Health
AUTO,Transport
MOBILE RECHARGE,Bills
Gift,Other
scan,Health
online course rs 370,Education
TUITION,Education
CHARITY,Other
Theme park,Entertainment
certification,Education
phonepe pen/paper 261,Education
GUIDED TOUR,Travel
FASTAG RECHARGE,Transport
DENTAL CARE,Health
Cosmetics,Personal Care
ELECTRICITY BILL,Bills
BAKERY ITEMS,Food
BOOK PURCHASE,Entertainment
CINEMA,Entertainment
milkshake,Food
PERFUME,Personal Care
train ticket txn,Transport
monthly pass rs 2876,Transport
salon,Personal Care
books pay,Education
WATCH,Shopping
SPA,Personal Care
cake,Food
charity rs 846,Other
phonepe donation 444,Other
travel insurance,Travel
txn youtube premium,Entertainment
prime video,Entertainment
cosmetics rs 2724,Personal Care
HOTEL BOOKING,Travel
internet bill,Bills
burger,Food
paid pet care,Other
concert,Entertainment
spent udemy,Education
EV CHARGING,Transport
detergent rs 891,Groceries
RENT,Bills
maintenance fee rs 2318,Bills
MONTHLY PASS,Transport
SOUVENIRS,Travel
SUPERMARKET,Groceries
medicine,Health
cab ride,Transport
payment event ticket,Entertainment
Hotel booking,Travel
trip,Travel
grooming rs 2481,Personal Care
Hotel booking,Travel
gpay shaving kit 789,Personal Care
Souvenirs,Travel
FASTAG RECHARGE,Transport
Doctor visit,Health
PETROL,Transport
Cake,Food
shampoo,Groceries
vacation rs 146,Travel
Guided tour,Travel
Car service,Transport
Online course,Education
charity,Other
Stationery,Shopping
TEA,Food
Homestay,Travel
txn rice,Groceries
MOVIE TICKET,Entertainment
event ticket rs 2839,Entertainment
homestay,Travel
Certification,Education
tax rs 1444,Other
pet care rs 2951,Other
cosmetics,Personal Care
energy drink,Food
vacation,Travel
vegetables txn,Groceries
event ticket rs 2106,Entertainment
Course fee,Education
paid charity,Other
CERTIFICATION,Education
milkshake rs 2530,Food
WIFI BILL,Bills
Donation,Other
momos,Food
PERFUME,Shopping
vacation,Travel
salon,Personal Care
MASALA,Groceries
PET CARE,Other
Face wash,Personal Care
INSURANCE PREMIUM,Bills
Flight ticket,Travel
paid bag,Shopping
Flipkart order,Shopping
paytm bike taxi,Transport
youtube premium,Entertainment
gaming currency txn,Entertainment
FLIPKART ORDER,Shopping
CHARITY,Other
PARKING,Transport
grooming,Personal Care
payment parking,Transport
book purchase,Entertainment
certification,Education
Udemy,Education
sandwich,Food
spotify,Entertainment
Hospital,Health
grooming,Personal Care
gpay movie ticket,Entertainment
upi pharmacy 1750,Health
energy drink txn,Food
Youtube premium,Entertainment
Energy drink,Food
Guided tour,Travel
shawarma pay,Food
perfume,Personal Care
RICE,Groceries
Rent,Bills
Skincare,Personal Care
gpay street food,Food
insurance premium,Bills
Interest payment,Other
BIKE TAXI,Transport
MEDICINE,Health
SKINCARE,Personal Care
DTH RECHARGE,Bills
gym membership,Health
TRIP,Travel
YOGA CLASS,Health
upi mobile recharge 393,Bills
Burger,Food
txn grooming,Personal Care
Shampoo,Groceries
phonepe bakery items 834,Food
moisturizer rs 2697,Personal Care
payment spotify,Entertainment
gpay yoga class 311,Health
fastag recharge,Transport
dal,Groceries
gpay bag,Shopping
Car service,Transport
upi cake,Food
perfume txn,Personal Care
paytm guided tour,Travel
COSMETICS,Personal Care
brunch,Food
Travel insurance,Travel
COOKING OIL,Groceries
THEME PARK,Entertainment
Dth recharge,Bills
Concert,Entertainment
CHICKEN RICE,Food
dth recharge txn,Bills
maintenance fee,Bills
phonepe hotel booking,Travel
Bank charges,Other
Internet bill,Bills
Toll,Transport
movie ticket,Entertainment
doctor visit,Health
phonepe gas cylinder 1783,Bills
Fried rice,Food
shoes,Shopping
resort,Travel
train ticket,Transport
laptop,Shopping
Club entry,Entertainment
FLIGHT TICKET,Travel
upi bike taxi 142,Transport
Auto fare,Transport
Cosmetics,Personal Care
Atm withdrawal,Other
Ola,Transport
GIFT,Other
FASTAG RECHARGE,Transport
YOGA CLASS,Health
cooking oil,Groceries
SCAN,Health
phonepe misc expense,Other
GAS CYLINDER,Bills
UDEMY,Education
uber,Transport
Dal,Groceries
ELECTRICITY BILL,Bills
guided tour,Travel
upi shoes 278,Shopping
Bike service,Transport
HAIRCUT,Personal Care
flipkart order,Shopping
juice done,Food
gift rs 2253,Other
yoga class,Health
txn dal,Groceries
Exam fee,Education
electronics,Shopping
coursera,Education
txn yoga class,Health
Rent,Bills
Milk,Groceries
Toothpaste,Groceries
yoga class,Health
Milkshake,Food
ELECTRONICS,Shopping
MISC EXPENSE,Other
BAG,Shopping
upi event ticket 1752,Entertainment
gift,Other
postpaid bill,Bills
gpay exam fee,Education
SUBSCRIPTION,Entertainment
Hotel booking,Travel
shampoo,Groceries
vegetables,Groceries
SKINCARE,Personal Care
spent salad,Food
VACATION,Travel
electricity bill,Bills
gpay fuel,Transport
CLOTHES,Shopping
Resort,Travel
phonepe haircut 1823,Personal Care
energy drink txn,Food
Veg rice,Food
homestay done,Travel
gas cylinder,Bills
MISC EXPENSE,Other
perfume,Shopping
Toll,Transport
Samosa,Food
Tax,Other
gpay medicine 1337,Health
phonepe face wash,Personal Care
detergent,Groceries
game,Entertainment
myntra,Shopping
perfume rs 1102,Shopping
METRO TICKET,Transport
Travel insurance,Travel
moisturizer,Personal Care
gas cylinder done,Bills
lab test,Health
interest payment,Other
event ticket,Entertainment
BOOKS,Education
ELECTRICITY BILL,Bills
BANK CHARGES,Other
COSMETICS,Personal Care
Gym membership,Health
vegetables,Groceries
Bike service,Transport
SHAWARMA,Food
txn watch,Shopping
laptop,Shopping
netflix done,Entertainment
Car service,Transport
gpay trip 1948,Travel
Haircut,Personal Care
ELECTRICITY BILL,Bills
paytm first aid,Health
Auto fare,Transport
Souvenirs,Travel
Salon,Personal Care
Toothpaste,Groceries
Souvenirs,Travel
Tuition,Education
rent rs 2459,Bills
PET CARE,Other
PROVISION STORE,Groceries
ATM WITHDRAWAL,Other
Donation,Other
gpay shaving kit 1487,Personal Care
shawarma rs 2639,Food
Idly,Food
Tuition,Education
Burger,Food
gpay internet bill 878,Bills
bike service,Transport
parking,Transport
BURGER,Food
phonepe homestay,Travel
electronics rs 63,Shopping
MONTHLY PASS,Transport
CINEMA,Entertainment
PEN/PAPER,Education
vegetables rs 2806,Groceries
Gym membership,Health
bank charges,Other
YOGA CLASS,Health
Snacks,Food
misc expense,Other
shoes,Shopping
Certification,Education
upi cafe latte,Food
udemy,Education
Gift,Other
book purchase,Entertainment
gpay bread,Groceries
WIFI BILL,Bills
Cosmetics,Personal Care
RENT,Bills
VEGETABLES,Groceries
paytm bus ticket 1904,Transport
cinema,Entertainment
shoes rs 2260,Shopping
bike taxi,Transport
FRUITS,Groceries
SHAWARMA,Food
UDEMY,Education
phonepe travel insurance,Travel
youtube premium pay,Entertainment
phonepe dinner,Food
guided tour rs 151,Travel
RICE,Groceries
Fruits,Groceries
doctor visit,Health
movie ticket,Entertainment
VEG RICE,Food
Haircut,Personal Care
phonepe pen/paper 1275,Education
concert txn,Entertainment
ELECTRICITY BILL,Bills
maintenance fee,Bills
dal,Groceries
bread done,Groceries
Stationery,Shopping
Postpaid bill,Bills
Theme park,Entertainment
upi gym membership,Health
LAPTOP,Shopping
wifi bill done,Bills
laptop rs 2244,Shopping
Ola,Transport
WIFI BILL,Bills
phonepe clothes,Shopping
bus ticket,Transport
biryani,Food
OLA,Transport
scan,Health
PERFUME,Shopping
supplements pay,Health
payment fried rice,Food
POSTPAID BILL,Bills
MASALA,Groceries
mobile recharge txn,Bills
MYNTRA,Shopping
rapido,Transport
AUTO,Transport
misc expense,Other
PIZZA,Food
gpay atm withdrawal,Other
wifi bill,Bills
hotel booking pay,Travel
UDEMY,Education
Travel insurance,Travel
water bill rs 1018,Bills
paid toothpaste,Groceries
RENT,Bills
Haircut,Personal Care
Bank charges,Other
Homestay,Travel
myntra,Shopping
FLIGHT TICKET,Travel
Breakfast,Food
WIFI BILL,Bills
dental care rs 2414,Health
COURSERA,Education
DENTAL CARE,Health
salon rs 2724,Personal Care
dental care,Health
Gift,Other
SPA,Personal Care
certification,Education
dosa rs 1963,Food
Vegetables,Groceries
grocery items rs 1800,Groceries
txn detergent,Groceries
milkshake,Food
youtube premium txn,Entertainment
Prime video,Entertainment
SHAVING KIT,Personal Care
upi charity,Other
Veg rice,Food
shaving kit,Personal Care
brunch rs 120,Food
trip,Travel
GIFT,Other
mobile rs 2701,Shopping
charity,Other
VACATION,Travel
bike service,Transport
lab test,Health
medicine,Health
bike taxi rs 1979,Transport
HOTEL BOOKING,Travel
Supermarket,Groceries
Club entry,Entertainment
Internet bill,Bills
hospital txn,Health
Mobile recharge,Bills
phonepe gift 979,Other
grocery items,Groceries
payment netflix,Entertainment
MONTHLY PASS,Transport
paytm souvenirs,Travel
course fee rs 1056,Education
Auto,Transport
SHAVING KIT,Personal Care
Salon,Personal Care
Travel insurance,Travel
Trip,Travel
ola,Transport
Wifi bill,Bills
Interest payment,Other
fastag recharge,Transport
paid vegetables,Groceries
First aid,Health
paytm dental care,Health
Pen/paper,Education
SHOES,Shopping
Coke,Food
GYM MEMBERSHIP,Health
Netflix,Entertainment
Gift items,Shopping
insurance premium,Bills
Theme park,Entertainment
phonepe books 382,Education
upi pen/paper,Education
TRIP,Travel
paytm medicine,Health
Cooking oil,Groceries
GROOMING,Personal Care
EV CHARGING,Transport
Bread,Groceries
RENT,Bills
Milk,Groceries
upi course fee,Education
spent theme park,Entertainment
RICE,Groceries
paid toothpaste,Groceries
MILK,Groceries
upi pet care 1453,Other
Tea,Food
BANK CHARGES,Other
RESORT,Travel
paid car service,Transport
breakfast,Food
Gym membership,Health
MASALA,Groceries
headphones,Shopping
Grooming,Personal Care
spent detergent,Groceries
GYM MEMBERSHIP,Health
Snacks,Food
guided tour,Travel
masala txn,Groceries
Kitchenware,Shopping
RENT,Bills
HAIRCUT,Personal Care
First aid,Health
Auto,Transport
ELECTRONICS,Shopping
paytm doctor visit,Health
txn gym membership,Health
txn postpaid bill,Bills
GAS CYLINDER,Bills
Fruits,Groceries
GAS CYLINDER,Bills
dal done,Groceries
IDLY,Food
Milk,Groceries
Perfume,Personal Care
homestay,Travel
shaving kit,Personal Care
movie ticket,Entertainment
LAPTOP,Shopping
Fruits,Groceries
Homestay,Travel
HAIRCUT,Personal Care
paytm vacation,Travel
Game,Entertainment
ONLINE COURSE,Education
postpaid bill,Bills
phonepe dal,Groceries
AMAZON ORDER,Shopping
DAL,Groceries
theme park,Entertainment
Bread,Groceries
Youtube premium,Entertainment
CLOTHES,Shopping
txn watch,Shopping
Flight ticket,Travel
paytm flipkart order 404,Shopping
movie ticket,Entertainment
grocery items,Groceries
paid checkup,Health
spent perfume,Personal Care
Tax,Other
Face wash,Personal Care
upi udemy 1035,Education
shampoo,Groceries
youtube premium rs 656,Entertainment
SPOTIFY,Entertainment
Lab test,Health
paytm fastag recharge,Transport
grooming done,Personal Care
metro ticket rs 86,Transport
txn insurance premium,Bills
Bike taxi,Transport
Resort,Travel
Provision store,Groceries
GROCERY ITEMS,Groceries
PRIME VIDEO,Entertainment
atm withdrawal txn,Other
Auto,Transport
cosmetics,Personal Care
