expenseName,expenseCategory
Bajaj Finserv EMI payment,EMI
McDonald's meal payment,Food
IRCTC train ticket booking,Travel
SBI car loan EMI,EMI
Fixed deposit investment,Investment
Amazon online shopping,Shopping
Personal loan EMI deduction,EMI
IndiGo flight ticket,Travel
IndiGo flight ticket,Travel
Restaurant dining at,Food
Ola cab fare,Travel
HDFC home loan EMI,EMI
Grocery purchase at Big Bazaar,Food
Myntra clothing order,Shopping
Credit card EMI installment,EMI
SBI car loan EMI,EMI
SBI car loan EMI,EMI
IKEA furniture shopping,Shopping
Grocery purchase at Big Bazaar,Food
Fixed deposit investment,Investment
SIP investment in mutual fund,Investment
SIP investment in mutual fund,Investment
Fixed deposit investment,Investment
Myntra clothing order,Shopping
SIP investment in mutual fund,Investment
SIP investment in mutual fund,Investment
Groww ETF investment,Investment
Credit card EMI installment,EMI
MakeMyTrip hotel booking,Travel
IndiGo flight ticket,Travel
Restaurant dining at,Food
Grocery purchase at Big Bazaar,Food
IKEA furniture shopping,Shopping
Zomato dinner bill,Food
Petrol pump fuel payment,Travel
McDonald's meal payment,Food
HDFC home loan EMI,EMI
Reliance Digital purchase,Shopping
IRCTC train ticket booking,Travel
SIP investment in mutual fund,Investment
Zomato dinner bill,Food
Groww ETF investment,Investment
IKEA furniture shopping,Shopping
Cafe coffee purchase at,Food
Zerodha stock purchase,Investment
PPF contribution,Investment
Grocery purchase at Big Bazaar,Food
MakeMyTrip hotel booking,Travel
PPF contribution,Investment
HDFC home loan EMI,EMI
Reliance Digital purchase,Shopping
Reliance Digital purchase,Shopping
Myntra clothing order,Shopping
Cafe coffee purchase at,Food
Petrol pump fuel payment,Travel
SBI car loan EMI,EMI
IKEA furniture shopping,Shopping
SIP investment in mutual fund,Investment
Bajaj Finserv EMI payment,EMI
Personal loan EMI deduction,EMI
Dominos pizza order,Food
Personal loan EMI deduction,EMI
Grocery purchase at Big Bazaar,Food
SIP investment in mutual fund,Investment
Ola cab fare,Travel
Cafe coffee purchase at,Food
Amazon online shopping,Shopping
IKEA furniture shopping,Shopping
IKEA furniture shopping,Shopping
IKEA furniture shopping,Shopping
SIP investment in mutual fund,Investment
Groww ETF investment,Investment
RedBus bus ticket,Travel
SIP investment in mutual fund,Investment
Grocery purchase at Big Bazaar,Food
Personal loan EMI deduction,EMI
Fixed deposit investment,Investment
Zomato dinner bill,Food
IKEA furniture shopping,Shopping
Uber ride payment,Travel
IRCTC train ticket booking,Travel
Amazon online shopping,Shopping
Personal loan EMI deduction,EMI
PPF contribution,Investment
Fixed deposit investment,Investment
Myntra clothing order,Shopping
Zerodha stock purchase,Investment
Personal loan EMI deduction,EMI
SBI car loan EMI,EMI
Myntra clothing order,Shopping
RedBus bus ticket,Travel
RedBus bus ticket,Travel
Cafe coffee purchase at,Food
Cafe coffee purchase at,Food
Cafe coffee purchase at,Food
SBI car loan EMI,EMI
Personal loan EMI deduction,EMI
Swiggy order payment,Food
Personal loan EMI deduction,EMI
RedBus bus ticket,Travel
Restaurant dining at,Food
SIP investment in mutual fund,Investment
Grocery purchase at Big Bazaar,Food
Groww ETF investment,Investment
Zomato dinner bill,Food
Amazon online shopping,Shopping
Cafe coffee purchase at,Food
Petrol pump fuel payment,Travel
Fixed deposit investment,Investment
Bajaj Finserv EMI payment,EMI
HDFC home loan EMI,EMI
Cafe coffee purchase at,Food
IKEA furniture shopping,Shopping
Flipkart electronics purchase,Shopping
Groww ETF investment,Investment
Fixed deposit investment,Investment
Amazon online shopping,Shopping
SIP investment in mutual fund,Investment
PPF contribution,Investment
Grocery purchase at Big Bazaar,Food
RedBus bus ticket,Travel
Amazon online shopping,Shopping
IndiGo flight ticket,Travel
Bajaj Finserv EMI payment,EMI
Personal loan EMI deduction,EMI
MakeMyTrip hotel booking,Travel
Reliance Digital purchase,Shopping
Zomato dinner bill,Food
SBI car loan EMI,EMI
SBI car loan EMI,EMI
Grocery purchase at Big Bazaar,Food
Ola cab fare,Travel
Uber ride payment,Travel
Personal loan EMI deduction,EMI
Zomato dinner bill,Food
SIP investment in mutual fund,Investment
SBI car loan EMI,EMI
RedBus bus ticket,Travel
HDFC home loan EMI,EMI
MakeMyTrip hotel booking,Travel
Personal loan EMI deduction,EMI
Reliance Digital purchase,Shopping
HDFC home loan EMI,EMI
Groww ETF investment,Investment
IKEA furniture shopping,Shopping
Personal loan EMI deduction,EMI
Zerodha stock purchase,Investment
Credit card EMI installment,EMI
Ola cab fare,Travel
Cafe coffee purchase at,Food
Fixed deposit investment,Investment
Reliance Digital purchase,Shopping
Zomato dinner bill,Food
Personal loan EMI deduction,EMI
Ola cab fare,Travel
SBI car loan EMI,EMI
Zerodha stock purchase,Investment
Fixed deposit investment,Investment
Cafe coffee purchase at,Food
Cafe coffee purchase at,Food
IKEA furniture shopping,Shopping
IRCTC train ticket booking,Travel
IKEA furniture shopping,Shopping
Petrol pump fuel payment,Travel
IKEA furniture shopping,Shopping
Personal loan EMI deduction,EMI
Fixed deposit investment,Investment
PPF contribution,Investment
Credit card EMI installment,EMI
Zomato dinner bill,Food
Uber ride payment,Travel
Personal loan EMI deduction,EMI
Restaurant dining at,Food
Flipkart electronics purchase,Shopping
Amazon online shopping,Shopping
IndiGo flight ticket,Travel
Swiggy order payment,Food
Dominos pizza order,Food
PPF contribution,Investment
Amazon online shopping,Shopping
SBI car loan EMI,EMI
Personal loan EMI deduction,EMI
HDFC home loan EMI,EMI
IKEA furniture shopping,Shopping
MakeMyTrip hotel booking,Travel
Zerodha stock purchase,Investment
IKEA furniture shopping,Shopping
Credit card EMI installment,EMI
IRCTC train ticket booking,Travel
Personal loan EMI deduction,EMI
Uber ride payment,Travel
IRCTC train ticket booking,Travel
Grocery purchase at Big Bazaar,Food
PPF contribution,Investment
Grocery purchase at Big Bazaar,Food
IKEA furniture shopping,Shopping
IKEA furniture shopping,Shopping
Dominos pizza order,Food
Credit card EMI installment,EMI
Swiggy order payment,Food
SBI car loan EMI,EMI
Cafe coffee purchase at,Food
SIP investment in mutual fund,Investment
Fixed deposit investment,Investment
Zerodha stock purchase,Investment
HDFC home loan EMI,EMI
Credit card EMI installment,EMI
IRCTC train ticket booking,Travel
Dominos pizza order,Food
Myntra clothing order,Shopping
Swiggy order payment,Food
PPF contribution,Investment
Uber ride payment,Travel
HDFC home loan EMI,EMI
McDonald's meal payment,Food
Uber ride payment,Travel
Personal loan EMI deduction,EMI
IKEA furniture shopping,Shopping
Flipkart electronics purchase,Shopping
Ola cab fare,Travel
IRCTC train ticket booking,Travel
Bajaj Finserv EMI payment,EMI
Groww ETF investment,Investment
McDonald's meal payment,Food
SIP investment in mutual fund,Investment
Reliance Digital purchase,Shopping
IRCTC train ticket booking,Travel
Dominos pizza order,Food
Groww ETF investment,Investment
Amazon online shopping,Shopping
Dominos pizza order,Food
HDFC home loan EMI,EMI
MakeMyTrip hotel booking,Travel
IKEA furniture shopping,Shopping
Bajaj Finserv EMI payment,EMI
HDFC home loan EMI,EMI
Grocery purchase at Big Bazaar,Food
Amazon online shopping,Shopping
Amazon online shopping,Shopping
Restaurant dining at,Food
Groww ETF investment,Investment
Reliance Digital purchase,Shopping
Petrol pump fuel payment,Travel
SIP investment in mutual fund,Investment
SIP investment in mutual fund,Investment
Grocery purchase at Big Bazaar,Food
Dominos pizza order,Food
HDFC home loan EMI,EMI
McDonald's meal payment,Food
Flipkart electronics purchase,Shopping
Amazon online shopping,Shopping
Reliance Digital purchase,Shopping
RedBus bus ticket,Travel
Zomato dinner bill,Food
IKEA furniture shopping,Shopping
HDFC home loan EMI,EMI
IKEA furniture shopping,Shopping
Groww ETF investment,Investment
HDFC home loan EMI,EMI
Groww ETF investment,Investment
Flipkart electronics purchase,Shopping
IRCTC train ticket booking,Travel
Ola cab fare,Travel
Petrol pump fuel payment,Travel
Bajaj Finserv EMI payment,EMI
IKEA furniture shopping,Shopping
PPF contribution,Investment
IKEA furniture shopping,Shopping
Grocery purchase at Big Bazaar,Food
Grocery purchase at Big Bazaar,Food
Grocery purchase at Big Bazaar,Food
SBI car loan EMI,EMI
MakeMyTrip hotel booking,Travel
RedBus bus ticket,Travel
Swiggy order payment,Food
Personal loan EMI deduction,EMI
Restaurant dining at,Food
Zerodha stock purchase,Investment
Swiggy order payment,Food
SIP investment in mutual fund,Investment
Zerodha stock purchase,Investment
SBI car loan EMI,EMI
SIP investment in mutual fund,Investment
Bajaj Finserv EMI payment,EMI
Credit card EMI installment,EMI
McDonald's meal payment,Food
MakeMyTrip hotel booking,Travel
Cafe coffee purchase at,Food
Credit card EMI installment,EMI
IKEA furniture shopping,Shopping
Petrol pump fuel payment,Travel
PPF contribution,Investment
RedBus bus ticket,Travel
IRCTC train ticket booking,Travel
Reliance Digital purchase,Shopping
SBI car loan EMI,EMI
MakeMyTrip hotel booking,Travel
Myntra clothing order,Shopping
Credit card EMI installment,EMI
SIP investment in mutual fund,Investment
Fixed deposit investment,Investment
HDFC home loan EMI,EMI
Cafe coffee purchase at,Food
SIP investment in mutual fund,Investment
MakeMyTrip hotel booking,Travel
Dominos pizza order,Food
HDFC home loan EMI,EMI
Amazon online shopping,Shopping
Petrol pump fuel payment,Travel
Zomato dinner bill,Food
MakeMyTrip hotel booking,Travel
SBI car loan EMI,EMI
Bajaj Finserv EMI payment,EMI
RedBus bus ticket,Travel
Personal loan EMI deduction,EMI
Myntra clothing order,Shopping
Grocery purchase at Big Bazaar,Food
IndiGo flight ticket,Travel
IKEA furniture shopping,Shopping
RedBus bus ticket,Travel
Credit card EMI installment,EMI
Bajaj Finserv EMI payment,EMI
Flipkart electronics purchase,Shopping
Personal loan EMI deduction,EMI
Bajaj Finserv EMI payment,EMI
Petrol pump fuel payment,Travel
Amazon online shopping,Shopping
Dominos pizza order,Food
Groww ETF investment,Investment
Flipkart electronics purchase,Shopping
Bajaj Finserv EMI payment,EMI
Zerodha stock purchase,Investment
Myntra clothing order,Shopping
Fixed deposit investment,Investment
Credit card EMI installment,EMI
RedBus bus ticket,Travel
Zerodha stock purchase,Investment
SIP investment in mutual fund,Investment
Credit card EMI installment,EMI
RedBus bus ticket,Travel
SIP investment in mutual fund,Investment
HDFC home loan EMI,EMI
HDFC home loan EMI,EMI
MakeMyTrip hotel booking,Travel
Zerodha stock purchase,Investment
Cafe coffee purchase at,Food
Restaurant dining at,Food
Personal loan EMI deduction,EMI
Restaurant dining at,Food
Bajaj Finserv EMI payment,EMI
Petrol pump fuel payment,Travel
Fixed deposit investment,Investment
Groww ETF investment,Investment
SBI car loan EMI,EMI
Credit card EMI installment,EMI
Credit card EMI installment,EMI
McDonald's meal payment,Food
IKEA furniture shopping,Shopping
Groww ETF investment,Investment
Fixed deposit investment,Investment
Credit card EMI installment,EMI
Flipkart electronics purchase,Shopping
Personal loan EMI deduction,EMI
Reliance Digital purchase,Shopping
Restaurant dining at,Food
McDonald's meal payment,Food
MakeMyTrip hotel booking,Travel
SIP investment in mutual fund,Investment
RedBus bus ticket,Travel
Grocery purchase at Big Bazaar,Food
Grocery purchase at Big Bazaar,Food
Zerodha stock purchase,Investment
MakeMyTrip hotel booking,Travel
Zerodha stock purchase,Investment
Ola cab fare,Travel
Groww ETF investment,Investment
RedBus bus ticket,Travel
IRCTC train ticket booking,Travel
RedBus bus ticket,Travel
PPF contribution,Investment
Flipkart electronics purchase,Shopping
PPF contribution,Investment
Flipkart electronics purchase,Shopping
Myntra clothing order,Shopping
Zomato dinner bill,Food
Uber ride payment,Travel
HDFC home loan EMI,EMI
Flipkart electronics purchase,Shopping
Petrol pump fuel payment,Travel
Ola cab fare,Travel
SIP investment in mutual fund,Investment
Flipkart electronics purchase,Shopping
McDonald's meal payment,Food
Bajaj Finserv EMI payment,EMI
Bajaj Finserv EMI payment,EMI
IndiGo flight ticket,Travel
Groww ETF investment,Investment
IKEA furniture shopping,Shopping
Flipkart electronics purchase,Shopping
Dominos pizza order,Food
SBI car loan EMI,EMI
Ola cab fare,Travel
Zerodha stock purchase,Investment
PPF contribution,Investment
Ola cab fare,Travel
Fixed deposit investment,Investment
Cafe coffee purchase at,Food
Credit card EMI installment,EMI
SIP investment in mutual fund,Investment
HDFC home loan EMI,EMI
Restaurant dining at,Food
Petrol pump fuel payment,Travel
SBI car loan EMI,EMI
Dominos pizza order,Food
Groww ETF investment,Investment
IndiGo flight ticket,Travel
PPF contribution,Investment
Personal loan EMI deduction,EMI
PPF contribution,Investment
Amazon online shopping,Shopping
Zerodha stock purchase,Investment
Zomato dinner bill,Food
RedBus bus ticket,Travel
Credit card EMI installment,EMI
Credit card EMI installment,EMI
Personal loan EMI deduction,EMI
Personal loan EMI deduction,EMI
Flipkart electronics purchase,Shopping
Petrol pump fuel payment,Travel
Reliance Digital purchase,Shopping
Myntra clothing order,Shopping
Amazon online shopping,Shopping
Reliance Digital purchase,Shopping
Myntra clothing order,Shopping
McDonald's meal payment,Food
Ola cab fare,Travel
Groww ETF investment,Investment
MakeMyTrip hotel booking,Travel
Myntra clothing order,Shopping
Zomato dinner bill,Food
IKEA furniture shopping,Shopping
Amazon online shopping,Shopping
Restaurant dining at,Food
Myntra clothing order,Shopping
Swiggy order payment,Food
MakeMyTrip hotel booking,Travel
Ola cab fare,Travel
IKEA furniture shopping,Shopping
Credit card EMI installment,EMI
IRCTC train ticket booking,Travel
Fixed deposit investment,Investment
McDonald's meal payment,Food
IKEA furniture shopping,Shopping
Ola cab fare,Travel
Reliance Digital purchase,Shopping
Myntra clothing order,Shopping
Amazon online shopping,Shopping
Dominos pizza order,Food
Personal loan EMI deduction,EMI
Groww ETF investment,Investment
IKEA furniture shopping,Shopping
Credit card EMI installment,EMI
Personal loan EMI deduction,EMI
Fixed deposit investment,Investment
Zerodha stock purchase,Investment
Flipkart electronics purchase,Shopping
Reliance Digital purchase,Shopping
SIP investment in mutual fund,Investment
Amazon online shopping,Shopping
IndiGo flight ticket,Travel
Zerodha stock purchase,Investment
Groww ETF investment,Investment
Credit card EMI installment,EMI
Groww ETF investment,Investment
Reliance Digital purchase,Shopping
Credit card EMI installment,EMI
IRCTC train ticket booking,Travel
HDFC home loan EMI,EMI
Fixed deposit investment,Investment
Reliance Digital purchase,Shopping
IRCTC train ticket booking,Travel
HDFC home loan EMI,EMI
Bajaj Finserv EMI payment,EMI
Ola cab fare,Travel
Bajaj Finserv EMI payment,EMI
IKEA furniture shopping,Shopping
HDFC home loan EMI,EMI
Ola cab fare,Travel
Reliance Digital purchase,Shopping
RedBus bus ticket,Travel
SIP investment in mutual fund,Investment
SIP investment in mutual fund,Investment
Zerodha stock purchase,Investment
Myntra clothing order,Shopping
SBI car loan EMI,EMI
Reliance Digital purchase,Shopping
McDonald's meal payment,Food
Grocery purchase at Big Bazaar,Food
Flipkart electronics purchase,Shopping
Myntra clothing order,Shopping
IRCTC train ticket booking,Travel
Grocery purchase at Big Bazaar,Food
McDonald's meal payment,Food
Reliance Digital purchase,Shopping
Reliance Digital purchase,Shopping
Bajaj Finserv EMI payment,EMI
Myntra clothing order,Shopping
Credit card EMI installment,EMI
Amazon online shopping,Shopping
Cafe coffee purchase at,Food
PPF contribution,Investment
Amazon online shopping,Shopping
Zerodha stock purchase,Investment
Restaurant dining at,Food
Amazon online shopping,Shopping
SIP investment in mutual fund,Investment
Myntra clothing order,Shopping
McDonald's meal payment,Food
Restaurant dining at,Food
Flipkart electronics purchase,Shopping
Personal loan EMI deduction,EMI
Cafe coffee purchase at,Food
SBI car loan EMI,EMI
Grocery purchase at Big Bazaar,Food
PPF contribution,Investment
PPF contribution,Investment
