expenseName,expenseCategory
late night instamart payment,Groceries
monthly pizza recharge,Food
late night fried rice bill,Food
online milk order,Groceries
monthly hotstar bill,Entertainment
monthly charger order,Shopping
extra sip investment payment,Investment
late night shawarma fee,Food
monthly trading money expense,Investment
certification fee bill,Education
quick idli,Food
late night dominos fee,Food
insta stationery order,Shopping
daily keyboard fee,Shopping
urgent laptop stand fee,Shopping
late night coursera subscription expense,Education
extra unknown expense,Others
urgent trip expense subscription,Travel
urgent credit card bill,Bills
online bigbasket expense,Groceries
late night certification fee subscription,Education
extra cake payment,Food
urgent postpaid bill payment,Bills
daily cab fare bill,Transport
monthly stationery fee,Shopping
extra cab fare premium,Transport
monthly auto fare,Transport
urgent rapido recharge,Transport
late night laptop stand payment,Shopping
late night misc expense premium,Others
insta fruits bill,Groceries
online react course order,Education
monthly hospital bill payment,Health
online random payment recharge,Others
helmet premium,Shopping
daily eb bill purchase,Bills
urgent metro purchase,Transport
daily cab fare purchase,Transport
monthly flat rent subscription,Rent
wedding gift subscription,Gifts
extra friend gift bill,Gifts
quick chicken fee,Groceries
quick wedding gift payment,Gifts
quick music subscription bill,Entertainment
gym fee subscription,Health
extra apollo pharmacy bill,Health
insta shawarma premium,Food
monthly medical shop recharge,Health
quick semester fee subscription,Education
online online course premium,Education
ice cream payment,Food
dress fee,Shopping
late night unexpected expense fee,Others
late night salary deposit bill,Salary
daily dominos subscription,Food
travel bag bill,Travel
extra bike petrol payment,Transport
insta flipkart shopping order,Shopping
insta mess fee bill,Food
quick steam games recharge,Entertainment
online lunch fee,Food
daily butter payment,Groceries
online gaming,Entertainment
late night bag recharge,Shopping
insta rice premium,Groceries
quick health checkup payment,Health
quick movie ticket fee,Entertainment
insta hotstar fee,Entertainment
diesel fee,Transport
monthly nail cutter purchase,Personal Care
late night flight ticket recharge,Travel
urgent charger,Shopping
monthly flat rent purchase,Rent
quick zomato order premium,Food
monthly free fire diamonds payment,Entertainment
extra fish expense,Groceries
online dosa bill,Food
late night gift wrap bill,Gifts
extra repair work bill,Others
spotify premium expense,Entertainment
insta electricity bill premium,Bills
daily room rent recharge,Rent
late night notes xerox fee,Education
daily body spray purchase,Personal Care
late night milk purchase,Groceries
late night flat rent bill,Rent
insta body spray payment,Personal Care
online amirthanjan recharge,Health
daily airtel recharge recharge,Bills
cycle cover,Shopping
monthly eb bill recharge,Bills
online airtel recharge bill,Bills
daily free fire diamonds bill,Entertainment
electricity bill premium,Bills
urgent flipkart shopping purchase,Shopping
insta eggs recharge,Groceries
online parking fee purchase,Transport
online face wash fee,Personal Care
cab fare subscription,Transport
anniversary gift premium,Gifts
daily fried rice purchase,Food
late night eb bill payment,Bills
urgent dominos expense,Food
daily watch recharge,Shopping
insta sugar bill,Groceries
monthly cheese,Groceries
late night soap order,Personal Care
extra online course payment,Education
monthly outstation train fee,Travel
quick broadband bill fee,Bills
extra jio recharge,Bills
online wedding gift expense,Gifts
extra coursera subscription payment,Education
quick house rent order,Rent
online misc expense premium,Others
quick holiday booking premium,Travel
extra gold investment payment,Investment
urgent helmet fee,Shopping
monthly apollo pharmacy payment,Health
quick rapido recharge,Transport
subway bill,Food
online petrol subscription,Transport
extra eb bill recharge,Bills
water bill bill,Bills
quick honeymoon trip bill,Travel
quick shoes purchase,Shopping
urgent petrol purchase,Transport
extra juice order,Food
mobile recharge fee,Bills
urgent helmet order,Shopping
insta dress subscription,Shopping
daily wifi bill order,Bills
share auto order,Transport
quick kfc expense,Food
late night exam fee order,Education
quick cash given fee,Others
skin care bill,Personal Care
freelance payment subscription,Salary
urgent cab fare premium,Transport
online family gift recharge,Gifts
extra college fee,Education
late night medical shop recharge,Health
extra chicken rice order,Food
quick gaming bill,Entertainment
resort booking recharge,Travel
quick mobile recharge expense,Bills
urgent bus ticket fee,Transport
insta gift wrap premium,Gifts
monthly fruits fee,Groceries
daily hotstar expense,Entertainment
late night health checkup fee,Health
daily taxi fare bill,Transport
urgent internet recharge bill,Bills
extra clinic fee,Health
insta pg rent purchase,Rent
insta salary credited payment,Salary
online trip food expense,Travel
monthly swiggy order recharge,Food
daily paneer purchase,Groceries
insta broadband bill purchase,Bills
insta keyboard purchase,Shopping
monthly amazon prime recharge,Entertainment
extra internet recharge order,Bills
online amirthanjan payment,Health
insta myntra order bill,Shopping
urgent tour package fee,Travel
quick surprise gift recharge,Gifts
extra react course subscription,Education
late night perfume premium,Personal Care
urgent swiggy order bill,Food
monthly helmet subscription,Shopping
online misc expense purchase,Others
monthly earbuds order,Shopping
online train pass bill,Transport
late night petrol,Transport
quick resort booking purchase,Travel
insta bitcoin subscription,Investment
late night college fee fee,Education
quick dominos,Food
insta amazon prime fee,Entertainment
daily tea subscription,Food
insta auto fare fee,Transport
daily bag bill,Shopping
bike service bill,Transport
daily cab fare bill,Transport
daily vacation cab,Travel
metro bill,Transport
monthly keyboard recharge,Shopping
monthly canteen food expense,Food
online canteen food bill,Food
extra cheese recharge,Groceries
extra steam games payment,Entertainment
urgent broadband bill subscription,Bills
mobile recharge recharge,Bills
cake premium,Food
daily kfc fee,Food
daily metro expense,Transport
react course bill,Education
quick free fire diamonds subscription,Entertainment
daily book purchase bill,Education
daily tea recharge,Food
urgent movie ticket expense,Entertainment
urgent parking fee expense,Transport
late night room rent fee,Rent
online amirthanjan premium,Health
quick exam fee recharge,Education
daily hospital bill purchase,Health
insta body spray purchase,Personal Care
quick watch subscription,Shopping
monthly auto fare order,Transport
insta subscription payment expense,Bills
online mess fee premium,Food
daily face wash,Personal Care
monthly cheese order,Groceries
dmart order,Groceries
bike service subscription,Transport
online bike petrol bill,Transport
insta dominos order,Food
rent payment expense,Rent
daily cab fare recharge,Transport
fuel refill order,Transport
shirt subscription,Shopping
quick concert ticket recharge,Entertainment
quick tshirt bill,Shopping
urgent service charge order,Others
monthly paneer purchase,Groceries
airtel recharge premium,Bills
insta steam games bill,Entertainment
spotify premium fee,Entertainment
quick sugar purchase,Groceries
monthly hospital bill expense,Health
quick honeymoon trip order,Travel
urgent rent payment subscription,Rent
late night salary deposit subscription,Salary
insta apartment rent premium,Rent
monthly diesel expense,Transport
monthly dental checkup premium,Health
extra health checkup premium,Health
insta mobile cover premium,Shopping
movie ticket fee,Entertainment
daily amirthanjan expense,Health
extra movie ticket purchase,Entertainment
insta lunch recharge,Food
unexpected expense recharge,Others
monthly charger,Shopping
urgent online course subscription,Education
extra dental checkup premium,Health
extra clinic fee order,Health
late night perfume purchase,Personal Care
late night snacks fee,Food
late night wedding gift subscription,Gifts
jio recharge,Bills
late night shoes premium,Shopping
charger subscription,Shopping
quick pubg uc fee,Entertainment
monthly mobile recharge premium,Bills
quick doctor visit bill,Health
daily protein powder subscription,Health
biryani order,Food
monthly shoes bill,Shopping
insta amazon order fee,Shopping
daily fried rice fee,Food
daily oil packet recharge,Groceries
insta subscription payment fee,Bills
daily pubg uc bill,Entertainment
late night broadband bill recharge,Bills
monthly exam fee expense,Education
apartment rent payment,Rent
late night gaming,Entertainment
monthly keyboard fee,Shopping
late night monthly rent fee,Rent
late night bus ticket bill,Transport
monthly fine amount fee,Others
extra coffee fee,Food
monthly idli,Food
extra petrol recharge,Transport
quick watch subscription,Shopping
daily local train,Transport
extra amirthanjan order,Health
extra shoes purchase,Shopping
daily vitamin tablets order,Health
insta company salary recharge,Salary
extra bus ticket order,Transport
butter payment,Groceries
online service charge bill,Others
extra travel bag premium,Travel
online uber auto premium,Transport
online rapido premium,Transport
extra mobile cover subscription,Shopping
urgent train pass payment,Transport
daily jio recharge order,Bills
