expenseName,expenseCategory
PRIME VIDEO,Entertainment
mobile rs 2192,Shopping
txn gym membership,Health
scan pay,Health
LAPTOP,Shopping
MISC EXPENSE,Other
paid provision store,Groceries
course fee,Education
Pen/paper,Education
watch,Shopping
flight ticket rs 2112,Travel
Clothes,Shopping
Electronics,Shopping
college fee,Education
flight ticket,Travel
tax,Other
Shaving kit,Personal Care
donation,Other
RENT,Bills
flight ticket,Travel
STATIONERY,Shopping
guided tour,Travel
KITCHENWARE,Shopping
payment uber,Transport
SHAWARMA,Food
rice pay,Groceries
cooking oil rs 202,Groceries
interest payment,Other
Amazon order,Shopping
gpay gift items,Shopping
home decor,Shopping
myntra,Shopping
TEA,Food
flight ticket,Travel
lunch pay,Food
WIFI BILL,Bills
toll rs 2913,Transport
gpay toothpaste 1932,Groceries
PETROL,Transport
Pen/paper,Education
SHAMPOO,Groceries
Club entry,Entertainment
SAMOSA,Food
Lab test,Health
txn milkshake,Food
course fee rs 1184,Education
PIZZA,Food
WATER BILL,Bills
books,Education
cooking oil,Groceries
Mobile recharge,Bills
Clothes,Shopping
upi supplements,Health
CERTIFICATION,Education
Certification,Education
Juice,Food
CHECKUP,Health
electricity bill,Bills
JUICE,Food
gpay dal,Groceries
NETFLIX,Entertainment
train ticket txn,Transport
lunch rs 665,Food
resort,Travel
SHAMPOO,Groceries
Resort,Travel
Certification,Education
INTEREST PAYMENT,Other
GIFT,Other
moisturizer,Personal Care
rent pay,Bills
Pet care,Other
FRUITS,Groceries
exam fee,Education
trip,Travel
fastag recharge,Transport
Udemy,Education
homestay done,Travel
Netflix,Entertainment
stationery,Shopping
guided tour,Travel
spent masala,Groceries
subscription,Entertainment
book purchase,Entertainment
Yoga class,Health
MYNTRA,Shopping
electricity bill,Bills
KITCHENWARE,Shopping
NETFLIX,Entertainment
TRIP,Travel
Cinema,Entertainment
HOMESTAY,Travel
tuition,Education
gpay supermarket 267,Groceries
pet care,Other
phonepe checkup,Health
WATER BILL,Bills
Masala,Groceries
Fried rice,Food
Parotta,Food
INTERNET BILL,Bills
headphones,Shopping
gpay scan 1146,Health
travel insurance rs 2862,Travel
YOGA CLASS,Health
lab test,Health
prime video,Entertainment
CAR SERVICE,Transport
CINEMA,Entertainment
amazon order,Shopping
SNACKS,Food
SHAMPOO,Groceries
water bill,Bills
event ticket rs 914,Entertainment
Milk,Groceries
PERFUME,Shopping
pet care pay,Other
Pet care,Other
cooking oil,Groceries
Moisturizer,Personal Care
Skincare,Personal Care
bread,Groceries
POSTPAID BILL,Bills
payment veg rice,Food
rapido done,Transport
bike service,Transport
concert,Entertainment
INTEREST PAYMENT,Other
txn shampoo,Groceries
perfume pay,Personal Care
VACATION,Travel
flight ticket done,Travel
headphones,Shopping
Pet care,Other
vacation,Travel
Resort,Travel
Flight ticket,Travel
Yoga class,Health
GROOMING,Personal Care
concert rs 2175,Entertainment
certification,Education
Postpaid bill,Bills
Wifi bill,Bills
spent skincare,Personal Care
supplements pay,Health
txn youtube premium,Entertainment
shoes pay,Shopping
pharmacy,Health
samosa,Food
COURSERA,Education
Fuel,Transport
COSMETICS,Personal Care
Travel insurance,Travel
paid street food,Food
Milkshake,Food
paid gift items,Shopping
PET CARE,Other
Dal,Groceries
paytm electricity bill,Bills
Hotel booking,Travel
KITCHENWARE,Shopping
youtube premium,Entertainment
Tuition,Education
FASTAG RECHARGE,Transport
gpay dental care,Health
supermarket done,Groceries
Spa,Personal Care
uber rs 885,Transport
CLOTHES,Shopping
exam fee txn,Education
yoga class rs 1760,Health
grooming,Personal Care
CAFE LATTE,Food
HOSPITAL,Health
upi stationery,Shopping
gpay guided tour 697,Travel
fuel txn,Transport
event ticket,Entertainment
TRAIN TICKET,Transport
phonepe flight ticket,Travel
pet care,Other
DONATION,Other
Moisturizer,Personal Care
water bill pay,Bills
gpay monthly pass 231,Transport
CHECKUP,Health
Pet care,Other
Water bill,Bills
Theme park,Entertainment
Doctor visit,Health
Bread,Groceries
paytm masala 490,Groceries
payment netflix,Entertainment
fruits,Groceries
SUPERMARKET,Groceries
coke,Food
upi pizza,Food
PERFUME,Shopping
dal,Groceries
chicken rice txn,Food
trip,Travel
Parking,Transport
SHAVING KIT,Personal Care
Bread,Groceries
vacation rs 2790,Travel
misc expense,Other
masala rs 2197,Groceries
College fee,Education
BREAKFAST,Food
Cake,Food
gpay grooming,Personal Care
PERFUME,Shopping
TOOTHPASTE,Groceries
FIRST AID,Health
SCAN,Health
COLLEGE FEE,Education
book purchase,Entertainment
fastag recharge,Transport
SHAVING KIT,Personal Care
CHARITY,Other
SUBSCRIPTION,Entertainment
SCAN,Health
upi exam fee,Education
Shaving kit,Personal Care
shaving kit,Personal Care
Homestay,Travel
txn scan,Health
gaming currency rs 2405,Entertainment
soap,Groceries
auto fare txn,Transport
supplements,Health
donation,Other
MAINTENANCE FEE,Bills
Metro ticket,Transport
Monthly pass,Transport
Clothes,Shopping
phonepe snacks,Food
SPOTIFY,Entertainment
auto rs 621,Transport
Scan,Health
ice cream,Food
EXAM FEE,Education
college fee pay,Education
hotel booking pay,Travel
upi scan,Health
Bag,Shopping
rice txn,Groceries
phonepe atm withdrawal,Other
spa rs 2923,Personal Care
prime video rs 138,Entertainment
Resort,Travel
book purchase,Entertainment
home decor,Shopping
Medicine,Health
Cinema,Entertainment
gpay laptop,Shopping
Cake,Food
coursera,Education
Donation,Other
Certification,Education
BOOKS,Education
souvenirs,Travel
VEGETABLES,Groceries
shaving kit rs 2054,Personal Care
Gaming currency,Entertainment
Charity,Other
course fee txn,Education
hotel booking pay,Travel
MOISTURIZER,Personal Care
YOGA CLASS,Health
misc expense done,Other
paytm guided tour,Travel
masala rs 2613,Groceries
Car service,Transport
Youtube premium,Entertainment
Theme park,Entertainment
Maintenance fee,Bills
TAX,Other
gym membership,Health
homestay,Travel
haircut,Personal Care
SOUVENIRS,Travel
txn fruits,Groceries
pet care txn,Other
Energy drink,Food
Udemy,Education
Headphones,Shopping
Books,Education
GAS CYLINDER,Bills
Supplements,Health
Dinner,Food
water bill,Bills
Subscription,Entertainment
ATM WITHDRAWAL,Other
car service,Transport
PRIME VIDEO,Entertainment
supplements txn,Health
college fee,Education
phonepe resort 642,Travel
PEN/PAPER,Education
COLLEGE FEE,Education
gpay misc expense,Other
Street food,Food
youtube premium,Entertainment
gadgets txn,Shopping
online course,Education
hotel booking,Travel
PERFUME,Personal Care
gaming currency,Entertainment
guided tour done,Travel
myntra,Shopping
NETFLIX,Entertainment
Scan,Health
gpay dth recharge 1896,Bills
spent certification,Education
BREAKFAST,Food
Bus ticket,Transport
Travel insurance,Travel
COSMETICS,Personal Care
WIFI BILL,Bills
DIESEL,Transport
PHARMACY,Health
phonepe youtube premium 1554,Entertainment
udemy rs 666,Education
Sandwich,Food
spent pet care,Other
paytm atm withdrawal,Other
Lab test,Health
Gym membership,Health
bank charges rs 322,Other
EV CHARGING,Transport
paid hospital,Health
RESORT,Travel
bus ticket,Transport
Cooking oil,Groceries
Moisturizer,Personal Care
FIRST AID,Health
Laptop,Shopping
Skincare,Personal Care
Shampoo,Groceries
Theme park,Entertainment
ELECTRICITY BILL,Bills
wifi bill,Bills
BAG,Shopping
grooming,Personal Care
SHAMPOO,Groceries
vegetables done,Groceries
Gaming currency,Entertainment
MEDICINE,Health
watch rs 278,Shopping
pet care,Other
BANK CHARGES,Other
netflix done,Entertainment
Gadgets,Shopping
phonepe auto,Transport
chicken rice rs 1155,Food
Bank charges,Other
Coke,Food
SALON,Personal Care
Donation,Other
VEGETABLES,Groceries
TUITION,Education
BIKE TAXI,Transport
paytm gas cylinder,Bills
perfume,Personal Care
udemy,Education
movie ticket,Entertainment
gpay bag 1760,Shopping
Coke,Food
Maintenance fee,Bills
upi misc expense,Other
train ticket rs 1915,Transport
biryani,Food
Tax,Other
Youtube premium,Entertainment
supermarket pay,Groceries
rice,Groceries
gym membership rs 2178,Health
supermarket,Groceries
donation txn,Other
paytm homestay,Travel
hotel booking,Travel
paytm brunch,Food
diesel,Transport
theme park,Entertainment
Atm withdrawal,Other
Momos,Food
Shaving kit,Personal Care
coke done,Food
Street food,Food
txn salad,Food
DOCTOR VISIT,Health
gpay fastag recharge 141,Transport
payment fastag recharge,Transport
SCAN,Health
rent txn,Bills
gpay gadgets 1759,Shopping
coke,Food
AUTO FARE,Transport
dental care,Health
payment dental care,Health
upi souvenirs,Travel
Toothpaste,Groceries
TRIP,Travel
college fee,Education
upi rice,Groceries
Bus ticket,Transport
electronics,Shopping
ATM WITHDRAWAL,Other
payment skincare,Personal Care
paytm pen/paper,Education
monthly pass,Transport
Perfume,Personal Care
misc expense,Other
Bike service,Transport
Pet care,Other
Stationery,Shopping
VACATION,Travel
paytm dth recharge,Bills
gpay laptop,Shopping
spotify rs 2364,Entertainment
Exam fee,Education
chicken rice rs 101,Food
PET CARE,Other
watch done,Shopping
TOOTHPASTE,Groceries
Watch,Shopping
soap rs 1843,Groceries
phonepe perfume 344,Shopping
Shaving kit,Personal Care
Doctor visit,Health
BOOKS,Education
donation,Other
RENT,Bills
DONATION,Other
Guided tour,Travel
Idly,Food
COKE,Food
pharmacy,Health
snacks,Food
spotify,Entertainment
First aid,Health
PROVISION STORE,Groceries
phonepe flipkart order 1664,Shopping
Petrol,Transport
concert,Entertainment
spent supermarket,Groceries
phonepe cab ride 778,Transport
MEDICINE,Health
checkup,Health
Bread,Groceries
paytm soap 1361,Groceries
gym membership rs 284,Health
upi ev charging,Transport
pet care,Other
payment charity,Other
Interest payment,Other
flight ticket,Travel
home decor done,Shopping
amazon order,Shopping
BANK CHARGES,Other
travel insurance pay,Travel
Detergent,Groceries
exam fee,Education
payment theme park,Entertainment
WIFI BILL,Bills
Provision store,Groceries
BREAD,Groceries
spent fruits,Groceries
gift txn,Other
Online course,Education
gadgets done,Shopping
Parking,Transport
phonepe bread,Groceries
face wash,Personal Care
Misc expense,Other
Haircut,Personal Care
Lab test,Health
mobile rs 2620,Shopping
Detergent,Groceries
college fee,Education
Resort,Travel
Hotel booking,Travel
fastag recharge,Transport
insurance premium,Bills
dth recharge,Bills
uber,Transport
stationery rs 2925,Shopping
Grocery items,Groceries
uber,Transport
cinema txn,Entertainment
internet bill rs 1264,Bills
spa,Personal Care
College fee,Education
SHAVING KIT,Personal Care
gpay gadgets 516,Shopping
cafe latte,Food
paytm trip,Travel
CINEMA,Entertainment
dth recharge,Bills
Supermarket,Groceries
paytm grooming 276,Personal Care
Biryani,Food
payment flight ticket,Travel
Monthly pass,Transport
phonepe water bill,Bills
GUIDED TOUR,Travel
upi train ticket 1256,Transport
FLIPKART ORDER,Shopping
scan,Health
headphones rs 2399,Shopping
diesel rs 2456,Transport
game,Entertainment
burger done,Food
PHARMACY,Health
phonepe grooming 744,Personal Care
phonepe pet care 346,Other
interest payment done,Other
paid movie ticket,Entertainment
water bill,Bills
HOTEL BOOKING,Travel
spent certification,Education
BOOK PURCHASE,Entertainment
momos done,Food
charity rs 527,Other
SHAVING KIT,Personal Care
cosmetics done,Personal Care
club entry,Entertainment
CINEMA,Entertainment
txn momos,Food
internet bill pay,Bills
homestay,Travel
Interest payment,Other
GROOMING,Personal Care
SPA,Personal Care
Gym membership,Health
AMAZON ORDER,Shopping
TUITION,Education
Grooming,Personal Care
coursera,Education
gpay insurance premium 1789,Bills
PERFUME,Shopping
ATM WITHDRAWAL,Other
GAS CYLINDER,Bills
BUS TICKET,Transport
txn perfume,Shopping
COSMETICS,Personal Care
PEN/PAPER,Education
gpay vacation 519,Travel
TAX,Other
GYM MEMBERSHIP,Health
chicken rice,Food
Trip,Travel
bike service,Transport
LUNCH,Food
moisturizer rs 600,Personal Care
Interest payment,Other
Electricity bill,Bills
AUTO FARE,Transport
Game,Entertainment
paid course fee,Education
PEN/PAPER,Education
hotel booking,Travel
paid dinner,Food
MEDICINE,Health
mobile recharge,Bills
shaving kit,Personal Care
POSTPAID BILL,Bills
metro ticket done,Transport
FLIPKART ORDER,Shopping
paytm coffee,Food
face wash rs 2292,Personal Care
udemy,Education
paytm lab test,Health
diesel rs 1888,Transport
spent supplements,Health
Amazon order,Shopping
paid soap,Groceries
train ticket,Transport
misc expense,Other
Monthly pass,Transport
pet care,Other
CINEMA,Entertainment
Pen/paper,Education
Grooming,Personal Care
LAB TEST,Health
bus ticket rs 694,Transport
Bread,Groceries
salon,Personal Care
fruits,Groceries
car service,Transport
detergent txn,Groceries
grooming,Personal Care
MAINTENANCE FEE,Bills
upi diesel 1452,Transport
spent event ticket,Entertainment
misc expense done,Other
fried rice pay,Food
TRAIN TICKET,Transport
certification rs 379,Education
course fee pay,Education
Shoes,Shopping
BREAD,Groceries
flight ticket rs 1720,Travel
shampoo pay,Groceries
coursera txn,Education
Face wash,Personal Care
gaming currency,Entertainment
provision store,Groceries
MOBILE RECHARGE,Bills
toll,Transport
charity,Other
insurance premium txn,Bills
dal,Groceries
Charity,Other
Hospital,Health
diesel,Transport
homestay,Travel
payment masala,Groceries
pen/paper,Education
TRAIN TICKET,Transport
certification pay,Education
grooming,Personal Care
upi stationery,Shopping
Water bill,Bills
Hospital,Health
Guided tour,Travel
upi moisturizer,Personal Care
travel insurance rs 139,Travel
moisturizer,Personal Care
Auto fare,Transport
upi bike service,Transport
parking rs 120,Transport
clothes rs 647,Shopping
theme park done,Entertainment
GUIDED TOUR,Travel
Perfume,Shopping
maintenance fee,Bills
FIRST AID,Health
Fried rice,Food
course fee,Education
Tax,Other
SHAVING KIT,Personal Care
paytm pharmacy 800,Health
Kitchenware,Shopping
txn postpaid bill,Bills
FASTAG RECHARGE,Transport
paid supermarket,Groceries
face wash done,Personal Care
paytm movie ticket 110,Entertainment
gpay detergent 1769,Groceries
upi mobile 1620,Shopping
vegetables done,Groceries
bank charges,Other
Auto fare,Transport
FLIGHT TICKET,Travel
bike service rs 1833,Transport
milk,Groceries
upi supplements,Health
payment pen/paper,Education
homestay,Travel
ola,Transport
Coke,Food
Pen/paper,Education
Online course,Education
maintenance fee pay,Bills
DIESEL,Transport
upi book purchase,Entertainment
Salad,Food
atm withdrawal,Other
Scan,Health
Travel insurance,Travel
scan txn,Health
SUBSCRIPTION,Entertainment
brunch,Food
upi doctor visit 1137,Health
txn lab test,Health
SHAVING KIT,Personal Care
Flipkart order,Shopping
bank charges,Other
shaving kit,Personal Care
upi hotel booking 1542,Travel
movie ticket pay,Entertainment
Event ticket,Entertainment
interest payment,Other
Bread,Groceries
MASALA,Groceries
PERFUME,Personal Care
Hotel booking,Travel
clothes,Shopping
Resort,Travel
payment insurance premium,Bills
TRAVEL INSURANCE,Travel
book purchase,Entertainment
gpay vegetables,Groceries
PETROL,Transport
gpay perfume,Shopping
medicine,Health
MAINTENANCE FEE,Bills
MOBILE RECHARGE,Bills
SHAVING KIT,Personal Care
upi udemy,Education
EV CHARGING,Transport
Salon,Personal Care
perfume,Personal Care
TRAVEL INSURANCE,Travel
Supplements,Health
provision store,Groceries
clothes,Shopping
wifi bill,Bills
diesel,Transport
Homestay,Travel
watch rs 941,Shopping
Pet care,Other
DOSA,Food
Grocery items,Groceries
hotel booking rs 2694,Travel
interest payment rs 1058,Other
EXAM FEE,Education
paid tax,Other
pet care,Other
phonepe trip 759,Travel
spent shawarma,Food
MYNTRA,Shopping
spent vacation,Travel
EV CHARGING,Transport
salon rs 1332,Personal Care
Book purchase,Entertainment
STREET FOOD,Food
course fee,Education
electronics rs 772,Shopping
flight ticket,Travel
udemy,Education
Salon,Personal Care
TRAVEL INSURANCE,Travel
electronics,Shopping
Haircut,Personal Care
rice,Groceries
coursera rs 2844,Education
game,Entertainment
subscription,Entertainment
Samosa,Food
Milk,Groceries
PERFUME,Personal Care
electronics rs 2676,Shopping
MOISTURIZER,Personal Care
doctor visit,Health
tea,Food
Biryani,Food
hotel booking rs 1225,Travel
MAINTENANCE FEE,Bills
payment street food,Food
Pen/paper,Education
DETERGENT,Groceries
youtube premium rs 1046,Entertainment
shawarma,Food
Tea,Food
spent college fee,Education
SALON,Personal Care
Travel insurance,Travel
gpay tuition,Education
Udemy,Education
COSMETICS,Personal Care
Concert,Entertainment
Vacation,Travel
event ticket,Entertainment
Hotel booking,Travel
wifi bill,Bills
water bill,Bills
salon done,Personal Care
metro ticket pay,Transport
gpay interest payment,Other
DONATION,Other
phonepe tax 1154,Other
phonepe electricity bill,Bills
Vacation,Travel
Scan,Health
spotify,Entertainment
Rapido,Transport
TRIP,Travel
gadgets,Shopping
txn donation,Other
paytm milk 1430,Groceries
phonepe trip 1547,Travel
souvenirs,Travel
ola,Transport
Prime video,Entertainment
PET CARE,Other
Resort,Travel
txn tuition,Education
Maintenance fee,Bills
masala,Groceries
GAME,Entertainment
club entry,Entertainment
TAX,Other
diesel,Transport
shampoo,Groceries
PERFUME,Personal Care
postpaid bill,Bills
burger rs 2064,Food
rapido txn,Transport
guided tour,Travel
KITCHENWARE,Shopping
RICE,Groceries
book purchase,Entertainment
vacation done,Travel
shoes,Shopping
Mobile recharge,Bills
phonepe fuel,Transport
salon pay,Personal Care
interest payment,Other
COLLEGE FEE,Education
prime video,Entertainment
Bike service,Transport
phonepe interest payment,Other
salon,Personal Care
online course,Education
water bill rs 93,Bills
gpay juice,Food
cosmetics,Personal Care
GAME,Entertainment
Course fee,Education
Amazon order,Shopping
VEGETABLES,Groceries
phonepe certification 380,Education
MAINTENANCE FEE,Bills
youtube premium,Entertainment
DTH RECHARGE,Bills
Toothpaste,Groceries
RESORT,Travel
EXAM FEE,Education
Mobile recharge,Bills
Bus ticket,Transport
gaming currency,Entertainment
Pet care,Other
AMAZON ORDER,Shopping
fruits txn,Groceries
online course,Education
payment postpaid bill,Bills
club entry rs 2827,Entertainment
txn game,Entertainment
atm withdrawal,Other
