elapsedDay,daysInMonth,progressRatio,spentSoFar,forecastableSpentSoFar,recurringCommittedTotal,recurringSpentSoFar,recurringPending,mtdTransactionCount,dailyTransactionFrequency,dailySpendVelocity,trailing3MonthAverage,trailing6MonthMedian,historicalTheilSenSlope,residualMad,topCategoryShare,categoryEntropy,cat_Food,cat_Transport,cat_Shopping,cat_Bills,cat_Entertainment,cat_Groceries,cat_Health,cat_Education,cat_Travel,cat_Rent,cat_Investment,cat_Salary,cat_Personal Care,cat_Gifts,cat_Others,remainingSpend
22,30,0.7333,66020.2,66020.2,57812.88,53670.48,4142.4,25,1.1364,3000.92,101025.58,93696.97,650.9937,4651.93,0.4594,1.5843,0.0104,0.0324,0.019,0.171,0.0436,0.1825,0.0,0.0,0.0,0.4594,0.0,0.0,0.0663,0.0,0.0154,14937.16
25,30,0.8333,73425.72,73425.72,57812.88,55817.67,1995.2,29,1.16,2937.03,101025.58,93696.97,650.9937,4651.93,0.4131,1.698,0.0094,0.0291,0.0171,0.1538,0.06,0.1933,0.0,0.0,0.0,0.4131,0.0,0.0,0.076,0.0,0.0483,7531.63
28,30,0.9333,80462.24,80462.24,57812.88,57812.88,0,33,1.1786,2873.65,101025.58,93696.97,650.9937,4651.93,0.377,1.7966,0.0409,0.0266,0.0156,0.1403,0.0608,0.2012,0.0,0.0,0.0,0.377,0.0,0.0,0.0693,0.0,0.0683,495.12
1,30,0.0333,16150.8,16150.8,23647.35,15205.26,8442.08,3,3.0,16150.8,32460.47,32130.39,-39.3192,1269.0,0.8126,0.5989,0.0,0.0585,0.0,0.0,0.0,0.1289,0.0,0.0,0.0,0.8126,0.0,0.0,0.0,0.0,0.0,17103.3
3,30,0.1,16150.8,16150.8,23647.35,15205.26,8442.08,3,1.0,5383.6,32460.47,32130.39,-39.3192,1269.0,0.8126,0.5989,0.0,0.0585,0.0,0.0,0.0,0.1289,0.0,0.0,0.0,0.8126,0.0,0.0,0.0,0.0,0.0,17103.3
5,30,0.1667,21502.41,21502.41,23647.35,20185.13,3462.21,5,1.0,4300.48,32460.47,32130.39,-39.3192,1269.0,0.6103,1.0737,0.0,0.044,0.0,0.2316,0.0,0.0968,0.0,0.0,0.0,0.6103,0.0,0.0,0.0,0.0,0.0173,11751.69
8,30,0.2667,26393.71,22502.41,23647.35,20185.13,3462.21,7,0.875,3299.21,32460.47,32130.39,-39.3192,1269.0,0.4972,1.4386,0.0,0.0358,0.0,0.1887,0.0,0.0789,0.0,0.0,0.0,0.4972,0.0,0.0,0.0,0.1165,0.0829,6860.39
12,30,0.4,27969.76,24078.46,23647.35,21761.18,1886.16,8,0.6667,2330.81,32460.47,32130.39,-39.3192,1269.0,0.4692,1.4849,0.0,0.0338,0.0,0.178,0.0,0.1308,0.0,0.0,0.0,0.4692,0.0,0.0,0.0,0.11,0.0782,5284.34
15,30,0.5,31046.59,25632.94,23647.35,21761.18,1886.16,10,0.6667,2069.77,32460.47,32130.39,-39.3192,1269.0,0.4227,1.6647,0.034,0.0956,0.0,0.1604,0.0,0.1178,0.0,0.0,0.0,0.4227,0.0,0.0,0.0,0.0991,0.0705,2207.51
18,30,0.6,31046.59,25632.94,23647.35,21761.18,1886.16,10,0.5556,1724.81,32460.47,32130.39,-39.3192,1269.0,0.4227,1.6647,0.034,0.0956,0.0,0.1604,0.0,0.1178,0.0,0.0,0.0,0.4227,0.0,0.0,0.0,0.0991,0.0705,2207.51
22,30,0.7333,33254.11,27840.46,23647.35,23647.35,0,13,0.5909,1511.55,32460.47,32130.39,-39.3192,1269.0,0.3946,1.6957,0.0402,0.0904,0.0,0.1498,0.0,0.1667,0.0,0.0,0.0,0.3946,0.0,0.0,0.0,0.0925,0.0658,0.0
25,30,0.8333,33254.11,27840.46,23647.35,23647.35,0,13,0.52,1330.16,32460.47,32130.39,-39.3192,1269.0,0.3946,1.6957,0.0402,0.0904,0.0,0.1498,0.0,0.1667,0.0,0.0,0.0,0.3946,0.0,0.0,0.0,0.0925,0.0658,0.0
28,30,0.9333,33254.11,27840.46,23647.35,23647.35,0,13,0.4643,1187.65,32460.47,32130.39,-39.3192,1269.0,0.3946,1.6957,0.0402,0.0904,0.0,0.1498,0.0,0.1667,0.0,0.0,0.0,0.3946,0.0,0.0,0.0,0.0925,0.0658,0.0
1,30,0.0333,15666.69,15666.69,24009.44,14751.55,9257.89,3,3.0,15666.69,32701.13,32755.68,45.1654,1564.7,0.8377,0.5496,0.0,0.0,0.0,0.0,0.0,0.1039,0.0,0.0,0.0,0.8377,0.0,0.0,0.0584,0.0,0.0,19729.81
3,30,0.1,15666.69,15666.69,24009.44,14751.55,9257.89,3,1.0,5222.23,32701.13,32755.68,45.1654,1564.7,0.8377,0.5496,0.0,0.0,0.0,0.0,0.0,0.1039,0.0,0.0,0.0,0.8377,0.0,0.0,0.0584,0.0,0.0,19729.81
5,30,0.1667,23686.93,21612.76,24009.44,20197.62,3811.82,5,1.0,4737.39,32701.13,32755.68,45.1654,1564.7,0.554,1.1313,0.0,0.0,0.0,0.2299,0.0,0.0687,0.0,0.0,0.0,0.554,0.0,0.0,0.1473,0.0,0.0,11709.57
8,30,0.2667,24153.11,22078.94,24009.44,20197.62,3811.82,6,0.75,3019.14,32701.13,32755.68,45.1654,1564.7,0.5434,1.2048,0.0193,0.0,0.0,0.2255,0.0,0.0674,0.0,0.0,0.0,0.5434,0.0,0.0,0.1445,0.0,0.0,11243.39
12,30,0.4,26668.02,24593.85,24009.44,22269.38,1740.06,8,0.6667,2222.34,32701.13,32755.68,45.1654,1564.7,0.4921,1.3523,0.0175,0.0,0.0,0.2042,0.0,0.1387,0.0,0.0,0.0,0.4921,0.0,0.0,0.1308,0.0,0.0166,8728.48
15,30,0.5,31026.04,25185.6,24009.44,22269.38,1740.06,10,0.6667,2068.4,32701.13,32755.68,45.1654,1564.7,0.423,1.5825,0.015,0.0,0.003,0.1755,0.0,0.1192,0.1375,0.0,0.0,0.423,0.0,0.0,0.1125,0.0,0.0143,4370.46
18,30,0.6,31132.52,25292.08,24009.44,22269.38,1740.06,11,0.6111,1729.58,32701.13,32755.68,45.1654,1564.7,0.4215,1.5999,0.015,0.0,0.0029,0.1749,0.0034,0.1188,0.137,0.0,0.0,0.4215,0.0,0.0,0.1121,0.0,0.0142,4263.98
22,30,0.7333,34855.07,29014.63,24009.44,24009.44,0,14,0.6364,1584.32,32701.13,32755.68,45.1654,1564.7,0.3765,1.7028,0.0134,0.0,0.0026,0.1562,0.0291,0.1561,0.1224,0.0,0.0,0.3765,0.0,0.0,0.1309,0.0,0.0127,541.43
25,30,0.8333,34855.07,29014.63,24009.44,24009.44,0,14,0.56,1394.2,32701.13,32755.68,45.1654,1564.7,0.3765,1.7028,0.0134,0.0,0.0026,0.1562,0.0291,0.1561,0.1224,0.0,0.0,0.3765,0.0,0.0,0.1309,0.0,0.0127,541.43
28,30,0.9333,34855.07,29014.63,24009.44,24009.44,0,14,0.5,1244.82,32701.13,32755.68,45.1654,1564.7,0.3765,1.7028,0.0134,0.0,0.0026,0.1562,0.0291,0.1561,0.1224,0.0,0.0,0.3765,0.0,0.0,0.1309,0.0,0.0127,541.43
1,30,0.0333,13123.63,13123.63,24294.17,13123.63,11170.53,1,1.0,13123.63,33923.75,32826.39,363.5964,1170.69,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16882.37
3,30,0.1,15046.19,15046.19,24294.17,15046.19,9247.97,2,0.6667,5015.4,33923.75,32826.39,363.5964,1170.69,0.8722,0.3821,0.0,0.0,0.0,0.0,0.0,0.1278,0.0,0.0,0.0,0.8722,0.0,0.0,0.0,0.0,0.0,14959.81
5,30,0.1667,20876.96,20876.96,24294.17,20714.1,3580.07,4,0.8,4175.39,33923.75,32826.39,363.5964,1170.69,0.6286,0.9033,0.0,0.0,0.0,0.2715,0.0078,0.0921,0.0,0.0,0.0,0.6286,0.0,0.0,0.0,0.0,0.0,9129.05
8,30,0.2667,23605.62,21716.43,24294.17,20714.1,3580.07,6,0.75,2950.7,33923.75,32826.39,363.5964,1170.69,0.556,1.2004,0.0,0.0144,0.0,0.2401,0.0069,0.0814,0.0,0.0,0.1012,0.556,0.0,0.0,0.0,0.0,0.0,6400.39
12,30,0.4,25753.03,23863.84,24294.17,22602.53,1691.64,8,0.6667,2146.09,33923.75,32826.39,363.5964,1170.69,0.5096,1.3153,0.0,0.0132,0.0,0.2201,0.0063,0.148,0.0,0.0,0.0928,0.5096,0.0,0.0,0.0101,0.0,0.0,4252.98
15,30,0.5,26657.02,24767.83,24294.17,22602.53,1691.64,10,0.6667,1777.13,33923.75,32826.39,363.5964,1170.69,0.4923,1.4214,0.0159,0.0308,0.0,0.2126,0.0061,0.143,0.0,0.0,0.0896,0.4923,0.0,0.0,0.0097,0.0,0.0,3348.99
18,30,0.6,26657.02,24767.83,24294.17,22602.53,1691.64,10,0.5556,1480.95,33923.75,32826.39,363.5964,1170.69,0.4923,1.4214,0.0159,0.0308,0.0,0.2126,0.0061,0.143,0.0,0.0,0.0896,0.4923,0.0,0.0,0.0097,0.0,0.0,3348.99
22,30,0.7333,29610.57,27721.38,24294.17,24294.17,0,13,0.5909,1345.93,33923.75,32826.39,363.5964,1170.69,0.4432,1.5377,0.0143,0.0383,0.0,0.1914,0.0055,0.1858,0.0,0.0,0.0807,0.4432,0.0,0.0,0.0408,0.0,0.0,395.44
25,30,0.8333,30006.01,28116.82,24294.17,24294.17,0,14,0.56,1200.24,33923.75,32826.39,363.5964,1170.69,0.4374,1.5577,0.0141,0.0378,0.0,0.1889,0.0054,0.1834,0.0,0.0,0.0796,0.4374,0.0,0.0,0.0535,0.0,0.0,0.0
28,30,0.9333,30006.01,28116.82,24294.17,24294.17,0,14,0.5,1071.64,33923.75,32826.39,363.5964,1170.69,0.4374,1.5577,0.0141,0.0378,0.0,0.1889,0.0054,0.1834,0.0,0.0,0.0796,0.4374,0.0,0.0,0.0535,0.0,0.0,0.0
1,30,0.0333,14738.87,14738.87,23183.79,14738.87,8444.92,2,2.0,14738.87,32885.54,32826.39,363.5964,1120.79,0.8904,0.3457,0.0,0.0,0.0,0.0,0.0,0.1096,0.0,0.0,0.0,0.8904,0.0,0.0,0.0,0.0,0.0,19208.0
3,30,0.1,14738.87,14738.87,23183.79,14738.87,8444.92,2,0.6667,4912.96,32885.54,32826.39,363.5964,1120.79,0.8904,0.3457,0.0,0.0,0.0,0.0,0.0,0.1096,0.0,0.0,0.0,0.8904,0.0,0.0,0.0,0.0,0.0,19208.0
5,30,0.1667,19985.71,19985.71,23183.79,19801.58,3382.22,5,1.0,3997.14,32885.54,32826.39,363.5964,1120.79,0.6567,0.8747,0.0,0.0,0.0,0.2533,0.0,0.0808,0.0,0.0,0.0,0.6567,0.0,0.0,0.0077,0.0,0.0016,13961.17
8,30,0.2667,21820.46,21820.46,23183.79,19801.58,3382.22,8,1.0,2727.56,32885.54,32826.39,363.5964,1120.79,0.6014,1.1274,0.0398,0.0,0.0,0.232,0.0,0.074,0.0,0.0,0.0,0.6014,0.0,0.0,0.0513,0.0,0.0014,12126.42
12,30,0.4,24418.84,24418.84,23183.79,21392.6,1791.19,11,0.9167,2034.9,32885.54,32826.39,363.5964,1120.79,0.5374,1.3468,0.0355,0.0129,0.0,0.2073,0.0,0.1313,0.0,0.0,0.0,0.5374,0.0,0.0,0.0459,0.0,0.0296,9528.03
15,30,0.5,24601.08,24601.08,23183.79,21392.6,1791.19,12,0.8,1640.07,32885.54,32826.39,363.5964,1120.79,0.5335,1.3806,0.0353,0.0128,0.0,0.2058,0.0074,0.1303,0.0,0.0,0.0,0.5335,0.0,0.0,0.0455,0.0,0.0294,9345.79
18,30,0.6,24690.43,24690.43,23183.79,21392.6,1791.19,13,0.7222,1371.69,32885.54,32826.39,363.5964,1120.79,0.5315,1.3909,0.0351,0.0164,0.0,0.205,0.0074,0.1299,0.0,0.0,0.0,0.5315,0.0,0.0,0.0454,0.0,0.0293,9256.44
22,30,0.7333,27507.83,27507.83,23183.79,23183.79,0,16,0.7273,1250.36,32885.54,32826.39,363.5964,1120.79,0.4771,1.4988,0.039,0.0445,0.0,0.184,0.0066,0.1817,0.0,0.0,0.0,0.4771,0.0,0.0,0.0407,0.0,0.0263,6439.04
25,30,0.8333,28447.22,28447.22,23183.79,23183.79,0,18,0.72,1137.89,32885.54,32826.39,363.5964,1120.79,0.4613,1.567,0.0577,0.0431,0.0,0.178,0.0194,0.1757,0.0,0.0,0.0,0.4613,0.0,0.0,0.0394,0.0,0.0254,5499.65
28,30,0.9333,33351.9,29630.14,23183.79,23183.79,0,21,0.75,1191.14,32885.54,32826.39,363.5964,1120.79,0.3935,1.8559,0.0493,0.0367,0.0767,0.1518,0.0166,0.1498,0.0704,0.0,0.0,0.3935,0.0,0.0,0.0336,0.0,0.0217,594.97
1,30,0.0333,14957.15,14957.15,23470.95,14957.15,8513.79,2,2.0,14957.15,33116.46,33187.37,238.223,1103.36,0.8774,0.372,0.0,0.0,0.0,0.0,0.0,0.1226,0.0,0.0,0.0,0.8774,0.0,0.0,0.0,0.0,0.0,24825.76
3,30,0.1,16298.52,16298.52,23470.95,14957.15,8513.79,4,1.3333,5432.84,33116.46,33187.37,238.223,1103.36,0.8052,0.6471,0.0,0.0,0.0059,0.0,0.0764,0.1125,0.0,0.0,0.0,0.8052,0.0,0.0,0.0,0.0,0.0,23484.39
5,30,0.1667,21299.97,21299.97,23470.95,19958.6,3512.35,5,1.0,4259.99,33116.46,33187.37,238.223,1103.36,0.6161,1.0402,0.0,0.0,0.0045,0.2348,0.0584,0.0861,0.0,0.0,0.0,0.6161,0.0,0.0,0.0,0.0,0.0,18482.95
8,30,0.2667,22347.07,22347.07,23470.95,19958.6,3512.35,7,0.875,2793.38,33116.46,33187.37,238.223,1103.36,0.5873,1.2011,0.0239,0.0,0.0273,0.2238,0.0557,0.082,0.0,0.0,0.0,0.5873,0.0,0.0,0.0,0.0,0.0,17435.85
12,30,0.4,26173.05,26173.05,23470.95,21870.74,1600.21,10,0.8333,2181.09,33116.46,33187.37,238.223,1103.36,0.5014,1.4437,0.0204,0.0731,0.0233,0.1911,0.0476,0.1431,0.0,0.0,0.0,0.5014,0.0,0.0,0.0,0.0,0.0,13609.87
15,30,0.5,26787.68,26787.68,23470.95,21870.74,1600.21,11,0.7333,1785.85,33116.46,33187.37,238.223,1103.36,0.4899,1.4675,0.0199,0.0944,0.0228,0.1867,0.0465,0.1398,0.0,0.0,0.0,0.4899,0.0,0.0,0.0,0.0,0.0,12995.24
18,30,0.6,26787.68,26787.68,23470.95,21870.74,1600.21,11,0.6111,1488.2,33116.46,33187.37,238.223,1103.36,0.4899,1.4675,0.0199,0.0944,0.0228,0.1867,0.0465,0.1398,0.0,0.0,0.0,0.4899,0.0,0.0,0.0,0.0,0.0,12995.24
22,30,0.7333,28872.83,28872.83,23470.95,23470.95,0,13,0.5909,1312.4,33116.46,33187.37,238.223,1103.36,0.4545,1.5227,0.0353,0.0876,0.0211,0.1732,0.0431,0.1852,0.0,0.0,0.0,0.4545,0.0,0.0,0.0,0.0,0.0,10910.09
25,30,0.8333,34809.05,30629.99,23470.95,23470.95,0,16,0.64,1392.36,33116.46,33187.37,238.223,1103.36,0.377,1.8011,0.0293,0.0726,0.0175,0.1437,0.0512,0.1536,0.1344,0.0,0.0,0.377,0.0,0.0,0.0206,0.0,0.0,4973.87
28,30,0.9333,39612.08,31794.42,23470.95,23470.95,0,18,0.6429,1414.72,33116.46,33187.37,238.223,1103.36,0.3313,1.8871,0.0257,0.0638,0.0322,0.1263,0.1495,0.135,0.1181,0.0,0.0,0.3313,0.0,0.0,0.0181,0.0,0.0,170.84
1,30,0.0333,15992.54,15992.54,23775.3,15019.16,8756.14,3,3.0,15992.54,34578.6,33600.49,512.0009,861.62,0.8206,0.5854,0.0609,0.0,0.0,0.0,0.0,0.1185,0.0,0.0,0.0,0.8206,0.0,0.0,0.0,0.0,0.0,23327.02
3,30,0.1,15992.54,15992.54,23775.3,15019.16,8756.14,3,1.0,5330.85,34578.6,33600.49,512.0009,861.62,0.8206,0.5854,0.0609,0.0,0.0,0.0,0.0,0.1185,0.0,0.0,0.0,0.8206,0.0,0.0,0.0,0.0,0.0,23327.02
5,30,0.1667,21061.02,21061.02,23775.3,20087.64,3687.66,4,0.8,4212.2,34578.6,33600.49,512.0009,861.62,0.6231,0.9963,0.0462,0.0,0.0,0.2407,0.0,0.09,0.0,0.0,0.0,0.6231,0.0,0.0,0.0,0.0,0.0,18258.54
8,30,0.2667,23983.96,21637.57,23775.3,20087.64,3687.66,6,0.75,2998.0,34578.6,33600.49,512.0009,861.62,0.5472,1.2603,0.0406,0.0,0.0,0.2113,0.0,0.079,0.0,0.0,0.0,0.5472,0.0,0.0,0.0032,0.0,0.1187,15335.6
12,30,0.4,25914.37,23567.98,23775.3,21714.95,2060.35,9,0.75,2159.53,34578.6,33600.49,512.0009,861.62,0.5064,1.3431,0.0493,0.0,0.0,0.1956,0.0,0.1359,0.0,0.0,0.0,0.5064,0.0,0.0,0.003,0.0,0.1098,13405.19
15,30,0.5,31484.41,24567.98,23775.3,21714.95,2060.35,11,0.7333,2098.96,34578.6,33600.49,512.0009,861.62,0.4168,1.5852,0.0405,0.0,0.0,0.161,0.0,0.1119,0.0,0.0,0.0,0.4168,0.0,0.0,0.0024,0.1211,0.1462,7835.15
18,30,0.6,31484.41,24567.98,23775.3,21714.95,2060.35,11,0.6111,1749.13,34578.6,33600.49,512.0009,861.62,0.4168,1.5852,0.0405,0.0,0.0,0.161,0.0,0.1119,0.0,0.0,0.0,0.4168,0.0,0.0,0.0024,0.1211,0.1462,7835.15
22,30,0.7333,34912.58,27996.15,23775.3,23775.3,0,13,0.5909,1586.94,34578.6,33600.49,512.0009,861.62,0.3759,1.7114,0.0366,0.0,0.0,0.1452,0.0392,0.1599,0.0,0.0,0.0,0.3759,0.0,0.0,0.0022,0.1092,0.1318,4406.98
25,30,0.8333,35789.75,28873.32,23775.3,23775.3,0,14,0.56,1431.59,34578.6,33600.49,512.0009,861.62,0.3667,1.7846,0.0357,0.0,0.0245,0.1416,0.0382,0.156,0.0,0.0,0.0,0.3667,0.0,0.0,0.0021,0.1066,0.1286,3529.81
28,30,0.9333,37954.97,29659.23,23775.3,23775.3,0,16,0.5714,1355.53,34578.6,33600.49,512.0009,861.62,0.3458,1.8417,0.0907,0.0,0.0231,0.1335,0.036,0.1471,0.0,0.0,0.0,0.3458,0.0,0.0,0.002,0.1005,0.1213,1364.59
1,30,0.0333,15197.0,15197.0,24275.68,15197.0,9078.68,2,2.0,15197.0,37683.12,34671.69,695.9078,802.98,0.8636,0.3984,0.0,0.0,0.0,0.0,0.0,0.1364,0.0,0.0,0.0,0.8636,0.0,0.0,0.0,0.0,0.0,19158.89
3,30,0.1,15197.0,15197.0,24275.68,15197.0,9078.68,2,0.6667,5065.67,37683.12,34671.69,695.9078,802.98,0.8636,0.3984,0.0,0.0,0.0,0.0,0.0,0.1364,0.0,0.0,0.0,0.8636,0.0,0.0,0.0,0.0,0.0,19158.89
5,30,0.1667,24838.35,21230.6,24275.68,20730.6,3545.08,4,0.8,4967.67,37683.12,34671.69,695.9078,802.98,0.5284,1.1765,0.0,0.0,0.1654,0.2228,0.0,0.0835,0.0,0.0,0.0,0.5284,0.0,0.0,0.0,0.0,0.0,9517.54
8,30,0.2667,24838.35,21230.6,24275.68,20730.6,3545.08,4,0.5,3104.79,37683.12,34671.69,695.9078,802.98,0.5284,1.1765,0.0,0.0,0.1654,0.2228,0.0,0.0835,0.0,0.0,0.0,0.5284,0.0,0.0,0.0,0.0,0.0,9517.54
12,30,0.4,26693.66,23085.91,24275.68,22370.0,1905.68,6,0.5,2224.47,37683.12,34671.69,695.9078,802.98,0.4916,1.2766,0.0,0.0,0.1539,0.2073,0.0081,0.1391,0.0,0.0,0.0,0.4916,0.0,0.0,0.0,0.0,0.0,7662.23
15,30,0.5,30299.72,24610.56,24275.68,22370.0,1905.68,8,0.5333,2019.98,37683.12,34671.69,695.9078,802.98,0.4331,1.5607,0.0852,0.0338,0.1356,0.1826,0.0071,0.1225,0.0,0.0,0.0,0.4331,0.0,0.0,0.0,0.0,0.0,4056.17
18,30,0.6,30299.72,24610.56,24275.68,22370.0,1905.68,8,0.4444,1683.32,37683.12,34671.69,695.9078,802.98,0.4331,1.5607,0.0852,0.0338,0.1356,0.1826,0.0071,0.1225,0.0,0.0,0.0,0.4331,0.0,0.0,0.0,0.0,0.0,4056.17
22,30,0.7333,33672.7,27983.54,24275.68,24275.68,0,12,0.5455,1530.58,37683.12,34671.69,695.9078,802.98,0.3897,1.6492,0.0767,0.0342,0.1481,0.1643,0.0064,0.1669,0.0,0.0,0.0,0.3897,0.0,0.0,0.0,0.0,0.0137,683.19
25,30,0.8333,34355.89,28666.73,24275.68,24275.68,0,13,0.52,1374.24,37683.12,34671.69,695.9078,802.98,0.382,1.6915,0.0751,0.0336,0.1451,0.1611,0.0063,0.1635,0.0,0.0,0.0,0.382,0.0,0.0,0.0,0.0,0.0333,0.0
28,30,0.9333,34355.89,28666.73,24275.68,24275.68,0,13,0.4643,1227.0,37683.12,34671.69,695.9078,802.98,0.382,1.6915,0.0751,0.0336,0.1451,0.1611,0.0063,0.1635,0.0,0.0,0.0,0.382,0.0,0.0,0.0,0.0,0.0333,0.0
1,30,0.0333,13123.63,13123.63,24364.9,13123.63,11241.26,1,1.0,13123.63,37819.45,34876.2,365.6429,1059.21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27745.06
3,30,0.1,16976.74,15605.94,24364.9,15105.94,9258.96,3,1.0,5658.91,37819.45,34876.2,365.6429,1059.21,0.773,0.6928,0.0,0.0,0.0,0.0,0.1102,0.1168,0.0,0.0,0.0,0.773,0.0,0.0,0.0,0.0,0.0,23891.96
5,30,0.1667,22410.13,21039.33,24364.9,20247.9,4117.0,5,1.0,4482.03,37819.45,34876.2,365.6429,1059.21,0.5856,1.1294,0.013,0.0,0.0,0.2294,0.0835,0.0885,0.0,0.0,0.0,0.5856,0.0,0.0,0.0,0.0,0.0,18458.57
8,30,0.2667,25317.1,21730.63,24364.9,20247.9,4117.0,8,1.0,3164.64,37819.45,34876.2,365.6429,1059.21,0.5184,1.3841,0.0115,0.0,0.0076,0.2031,0.0739,0.0783,0.0,0.0,0.0,0.5184,0.0,0.0,0.0,0.0,0.1073,15551.6
12,30,0.4,29581.88,25995.41,24364.9,22254.46,2110.44,12,1.0,2465.16,37819.45,34876.2,365.6429,1059.21,0.4436,1.6427,0.037,0.0,0.0138,0.1738,0.0632,0.1348,0.0,0.0,0.0,0.4436,0.0,0.0,0.0419,0.0,0.0918,11286.82
15,30,0.5,31728.9,26606.9,24364.9,22254.46,2110.44,14,0.9333,2115.26,37819.45,34876.2,365.6429,1059.21,0.4136,1.746,0.0345,0.0,0.077,0.1621,0.059,0.1257,0.0,0.0,0.0,0.4136,0.0,0.0,0.0426,0.0,0.0856,9139.8
18,30,0.6,31728.9,26606.9,24364.9,22254.46,2110.44,14,0.7778,1762.72,37819.45,34876.2,365.6429,1059.21,0.4136,1.746,0.0345,0.0,0.077,0.1621,0.059,0.1257,0.0,0.0,0.0,0.4136,0.0,0.0,0.0426,0.0,0.0856,9139.8
22,30,0.7333,34966.24,29844.24,24364.9,24364.9,0,16,0.7273,1589.37,37819.45,34876.2,365.6429,1059.21,0.3753,1.7961,0.0635,0.0,0.0699,0.1471,0.0535,0.1744,0.0,0.0,0.0,0.3753,0.0,0.0,0.0386,0.0,0.0777,5902.46
25,30,0.8333,34966.24,29844.24,24364.9,24364.9,0,16,0.64,1398.65,37819.45,34876.2,365.6429,1059.21,0.3753,1.7961,0.0635,0.0,0.0699,0.1471,0.0535,0.1744,0.0,0.0,0.0,0.3753,0.0,0.0,0.0386,0.0,0.0777,5902.46
28,30,0.9333,40830.69,31340.93,24364.9,24364.9,0,18,0.6429,1458.24,37819.45,34876.2,365.6429,1059.21,0.3214,1.9622,0.0544,0.0,0.0599,0.1259,0.0458,0.1494,0.0,0.0,0.0,0.3214,0.0,0.0,0.0331,0.1192,0.0909,38.01
1,30,0.0333,14158.57,14158.57,23667.3,13123.63,10543.66,2,2.0,14158.57,38181.38,36837.72,804.113,992.9,0.9269,0.2616,0.0,0.0,0.0,0.0,0.0731,0.0,0.0,0.0,0.0,0.9269,0.0,0.0,0.0,0.0,0.0,16270.74
3,30,0.1,15807.52,15807.52,23667.3,14772.58,8894.72,3,1.0,5269.17,38181.38,36837.72,804.113,992.9,0.8302,0.5687,0.0,0.0,0.0,0.0,0.0655,0.1043,0.0,0.0,0.0,0.8302,0.0,0.0,0.0,0.0,0.0,14621.8
5,30,0.1667,21568.38,21568.38,23667.3,20207.87,3459.43,5,1.0,4313.68,38181.38,36837.72,804.113,992.9,0.6085,1.0552,0.0,0.0,0.0151,0.252,0.048,0.0765,0.0,0.0,0.0,0.6085,0.0,0.0,0.0,0.0,0.0,8860.94
8,30,0.2667,22329.61,22329.61,23667.3,20207.87,3459.43,6,0.75,2791.2,38181.38,36837.72,804.113,992.9,0.5877,1.1679,0.0,0.0,0.0146,0.2434,0.0463,0.0738,0.0,0.0,0.0,0.5877,0.0,0.0,0.0341,0.0,0.0,8099.71
12,30,0.4,24283.95,24283.95,23667.3,22042.35,1624.95,8,0.6667,2023.66,38181.38,36837.72,804.113,992.9,0.5404,1.2732,0.0049,0.0,0.0134,0.2238,0.0426,0.1434,0.0,0.0,0.0,0.5404,0.0,0.0,0.0313,0.0,0.0,6145.37
15,30,0.5,24382.24,24382.24,23667.3,22042.35,1624.95,10,0.6667,1625.48,38181.38,36837.72,804.113,992.9,0.5382,1.2831,0.0056,0.0,0.0134,0.2229,0.0424,0.1429,0.0,0.0,0.0,0.5382,0.0,0.0,0.0346,0.0,0.0,6047.08
18,30,0.6,24575.93,24575.93,23667.3,22042.35,1624.95,11,0.6111,1365.33,38181.38,36837.72,804.113,992.9,0.534,1.305,0.0056,0.0,0.0211,0.2212,0.0421,0.1417,0.0,0.0,0.0,0.534,0.0,0.0,0.0343,0.0,0.0,5853.39
22,30,0.7333,29723.4,26784.44,23667.3,23667.3,0,14,0.6364,1351.06,38181.38,36837.72,804.113,992.9,0.4415,1.5437,0.0046,0.0,0.0175,0.1829,0.0376,0.1719,0.0,0.0,0.0,0.4415,0.0,0.0,0.0284,0.1157,0.0,705.92
25,30,0.8333,29803.79,26864.83,23667.3,23667.3,0,15,0.6,1192.15,38181.38,36837.72,804.113,992.9,0.4403,1.5534,0.0073,0.0,0.0174,0.1824,0.0375,0.1714,0.0,0.0,0.0,0.4403,0.0,0.0,0.0283,0.1154,0.0,625.53
28,30,0.9333,30040.9,27101.94,23667.3,23667.3,0,16,0.5714,1072.89,38181.38,36837.72,804.113,992.9,0.4369,1.5663,0.0072,0.0,0.0173,0.1809,0.0451,0.17,0.0,0.0,0.0,0.4369,0.0,0.0,0.0281,0.1145,0.0,388.42
1,30,0.0333,13265.26,13265.26,24108.56,13123.63,10984.93,2,2.0,13265.26,35217.97,36837.72,345.1666,1383.22,0.9893,0.0591,0.0,0.0,0.0107,0.0,0.0,0.0,0.0,0.0,0.0,0.9893,0.0,0.0,0.0,0.0,0.0,21095.87
3,30,0.1,15414.6,15414.6,24108.56,15224.06,8884.5,4,1.3333,5138.2,35217.97,36837.72,345.1666,1383.22,0.8514,0.4699,0.0032,0.0,0.0092,0.0,0.0,0.1363,0.0,0.0,0.0,0.8514,0.0,0.0,0.0,0.0,0.0,18946.53
